alpha b0 d sigma tau Gmean Gstd
4 1.249 1 0.5 4 0.0290884 0.00865519
4 1.249 1 0.5 4.5 0.0290803 0.00972226
4 1.249 1 0.5 5 0.028294 0.00976823
4 1.249 1 0.5 5.5 0.0278557 0.00993048

4.1 1.249 1 0.5 0 0.0439749 0.000420837
4.1 1.249 1 0.5 0.5 0.0406804 0.00269512
4.1 1.249 1 0.5 1 0.0373086 0.00380426
4.1 1.249 1 0.5 1.5 0.0347267 0.00486741
4.1 1.249 1 0.5 2 0.0327362 0.00582217
4.1 1.249 1 0.5 2.5 0.03156 0.00671453
4.1 1.249 1 0.5 3 0.0301685 0.00722433
4.1 1.249 1 0.5 3.5 0.0295302 0.00800397
4.1 1.249 1 0.5 4 0.0289115 0.00845257
4.1 1.249 1 0.5 4.5 0.0284316 0.00898584
4.1 1.249 1 0.5 5 0.0269405 0.00956982
4.1 1.249 1 0.5 5.5 0.0271783 0.0105801

4.2 1.249 1 0.5 0 0.0431228 0.000409834
4.2 1.249 1 0.5 0.5 0.0399773 0.00265871
4.2 1.249 1 0.5 1 0.0367223 0.00380489
4.2 1.249 1 0.5 1.5 0.0341334 0.00469647
4.2 1.249 1 0.5 2 0.0324757 0.00551439
4.2 1.249 1 0.5 2.5 0.0307912 0.00636162
4.2 1.249 1 0.5 3 0.0295768 0.00722011
4.2 1.249 1 0.5 3.5 0.028761 0.00786614
4.2 1.249 1 0.5 4 0.0280041 0.00865314
4.2 1.249 1 0.5 4.5 0.0278339 0.00914428
4.2 1.249 1 0.5 5 0.0273206 0.00981204
4.2 1.249 1 0.5 5.5 0.0264243 0.0097968

4.3 1.249 1 0.5 0 0.0422801 0.000430541
4.3 1.249 1 0.5 0.5 0.0391566 0.00252885
4.3 1.249 1 0.5 1 0.0361251 0.00376277
4.3 1.249 1 0.5 1.5 0.0334958 0.00481549
4.3 1.249 1 0.5 2 0.0321542 0.00560933
4.3 1.249 1 0.5 2.5 0.0303441 0.00650766
4.3 1.249 1 0.5 3 0.0295079 0.00682337
4.3 1.249 1 0.5 3.5 0.0290202 0.00754739
4.3 1.249 1 0.5 4 0.027946 0.00799266
4.3 1.249 1 0.5 4.5 0.0270212 0.00899455
4.3 1.249 1 0.5 5 0.0268067 0.00959069
4.3 1.249 1 0.5 5.5 0.0259703 0.00989824

4.4 1.249 1 0.5 0 0.0414927 0.000442881
4.4 1.249 1 0.5 0.5 0.0386323 0.00243774
4.4 1.249 1 0.5 1 0.0356539 0.00364079
4.4 1.249 1 0.5 1.5 0.0331916 0.00463184
4.4 1.249 1 0.5 2 0.0314511 0.00535318
4.4 1.249 1 0.5 2.5 0.0295393 0.00634075
4.4 1.249 1 0.5 3 0.0290078 0.00693413
4.4 1.249 1 0.5 3.5 0.0280601 0.00770154
4.4 1.249 1 0.5 4 0.0271754 0.00777221
4.4 1.249 1 0.5 4.5 0.0265954 0.00854705
4.4 1.249 1 0.5 5 0.0261542 0.0092871
4.4 1.249 1 0.5 5.5 0.0251776 0.00991637

4.5 1.249 1 0.5 0 0.0407274 0.000459224
4.5 1.249 1 0.5 0.5 0.0378593 0.00244455
4.5 1.249 1 0.5 1 0.0348252 0.0035601
4.5 1.249 1 0.5 1.5 0.0329122 0.00457181
4.5 1.249 1 0.5 2 0.0306358 0.00515456
4.5 1.249 1 0.5 2.5 0.0294631 0.00606958
4.5 1.249 1 0.5 3 0.0286091 0.00675808
4.5 1.249 1 0.5 3.5 0.0274606 0.00735959
4.5 1.249 1 0.5 4 0.0265205 0.00781601
4.5 1.249 1 0.5 4.5 0.0264164 0.00855295
4.5 1.249 1 0.5 5 0.0263984 0.00865482
4.5 1.249 1 0.5 5.5 0.0256671 0.00919022

4.6 1.249 1 0.5 0 0.0400888 0.000424577
4.6 1.249 1 0.5 0.5 0.0374385 0.00255939
4.6 1.249 1 0.5 1 0.0344981 0.00338327
4.6 1.249 1 0.5 1.5 0.0321234 0.00471643
4.6 1.249 1 0.5 2 0.0303003 0.00542987
4.6 1.249 1 0.5 2.5 0.0289996 0.00597528
4.6 1.249 1 0.5 3 0.0279602 0.0068369
4.6 1.249 1 0.5 3.5 0.0271234 0.00725175
4.6 1.249 1 0.5 4 0.0266285 0.0076697
4.6 1.249 1 0.5 4.5 0.0259172 0.008556
4.6 1.249 1 0.5 5 0.0253395 0.00877083
4.6 1.249 1 0.5 5.5 0.0249604 0.0091328

4.7 1.249 1 0.5 0 0.0393699 0.00043766
4.7 1.249 1 0.5 0.5 0.0367827 0.0024705
4.7 1.249 1 0.5 1 0.0340249 0.00350323
4.7 1.249 1 0.5 1.5 0.0316127 0.00434482
4.7 1.249 1 0.5 2 0.0301292 0.00530986
4.7 1.249 1 0.5 2.5 0.0286749 0.00557086
4.7 1.249 1 0.5 3 0.0276768 0.00637109
4.7 1.249 1 0.5 3.5 0.0265253 0.00722085
4.7 1.249 1 0.5 4 0.025875 0.00763741
4.7 1.249 1 0.5 4.5 0.0259177 0.00840474
4.7 1.249 1 0.5 5 0.0254416 0.00924291
4.7 1.249 1 0.5 5.5 0.0244251 0.00920542

4.8 1.249 1 0.5 0 0.0386884 0.000434393
4.8 1.249 1 0.5 0.5 0.0361184 0.002303
4.8 1.249 1 0.5 1 0.033454 0.0034019
4.8 1.249 1 0.5 1.5 0.0313648 0.00421013
4.8 1.249 1 0.5 2 0.0296977 0.00470882
4.8 1.249 1 0.5 2.5 0.0281523 0.00612787
4.8 1.249 1 0.5 3 0.026919 0.0064441
4.8 1.249 1 0.5 3.5 0.0264264 0.00690094
4.8 1.249 1 0.5 4 0.0252846 0.00745581
4.8 1.249 1 0.5 4.5 0.0250083 0.00788139
4.8 1.249 1 0.5 5 0.0246537 0.00866452
4.8 1.249 1 0.5 5.5 0.0240465 0.00954857

4.9 1.249 1 0.5 0 0.0380264 0.000455947
4.9 1.249 1 0.5 0.5 0.0354626 0.0023
4.9 1.249 1 0.5 1 0.0330081 0.00337256
4.9 1.249 1 0.5 1.5 0.0307585 0.00416204
4.9 1.249 1 0.5 2 0.0291436 0.00486421
4.9 1.249 1 0.5 2.5 0.0279519 0.00552312
4.9 1.249 1 0.5 3 0.0268298 0.00622209
4.9 1.249 1 0.5 3.5 0.0258797 0.00660667
4.9 1.249 1 0.5 4 0.024878 0.00752084
4.9 1.249 1 0.5 4.5 0.0241058 0.00816592
4.9 1.249 1 0.5 5 0.0241887 0.00864252
4.9 1.249 1 0.5 5.5 0.0237191 0.00873393

5 1.249 1 0.5 0 0.0373959 0.000415284
5 1.249 1 0.5 0.5 0.0349021 0.00230788
5 1.249 1 0.5 1 0.0324935 0.00319575
5 1.249 1 0.5 1.5 0.0306535 0.00396584
5 1.249 1 0.5 2 0.0286471 0.00498488
5 1.249 1 0.5 2.5 0.0273329 0.00539049
5 1.249 1 0.5 3 0.0263119 0.00622077
5 1.249 1 0.5 3.5 0.0256102 0.00673125
5 1.249 1 0.5 4 0.0250453 0.00730339
5 1.249 1 0.5 4.5 0.0244213 0.00766686
5 1.249 1 0.5 5 0.0239628 0.00847539
5 1.249 1 0.5 5.5 0.0239198 0.00874565

5.1 1.249 1 0.5 0 0.0367782 0.000430722
5.1 1.249 1 0.5 0.5 0.0344837 0.00226464
5.1 1.249 1 0.5 1 0.0322025 0.00343427
5.1 1.249 1 0.5 1.5 0.0299539 0.00413408
5.1 1.249 1 0.5 2 0.0283658 0.00475045
5.1 1.249 1 0.5 2.5 0.027039 0.00553961
5.1 1.249 1 0.5 3 0.0260533 0.00614786
5.1 1.249 1 0.5 3.5 0.0253688 0.00654185
5.1 1.249 1 0.5 4 0.0247603 0.00720067
5.1 1.249 1 0.5 4.5 0.0239426 0.00786901
5.1 1.249 1 0.5 5 0.0235415 0.00847173
5.1 1.249 1 0.5 5.5 0.0232284 0.00831257

5.2 1.249 1 0.5 0 0.0361758 0.000419794
5.2 1.249 1 0.5 0.5 0.0339313 0.00228148
5.2 1.249 1 0.5 1 0.0316798 0.00322131
5.2 1.249 1 0.5 1.5 0.0294385 0.00386255
5.2 1.249 1 0.5 2 0.0280627 0.00467548
5.2 1.249 1 0.5 2.5 0.026976 0.00535222
5.2 1.249 1 0.5 3 0.0257357 0.00592756
5.2 1.249 1 0.5 3.5 0.0247869 0.0067637
5.2 1.249 1 0.5 4 0.0242388 0.00702854
5.2 1.249 1 0.5 4.5 0.0239914 0.00750368
5.2 1.249 1 0.5 5 0.0237786 0.008121
5.2 1.249 1 0.5 5.5 0.0227474 0.00847358

5.3 1.249 1 0.5 0 0.0355995 0.000454695
5.3 1.249 1 0.5 0.5 0.0334797 0.00219442
5.3 1.249 1 0.5 1 0.0311293 0.00316918
5.3 1.249 1 0.5 1.5 0.02937 0.00385688
5.3 1.249 1 0.5 2 0.0275716 0.00454767
5.3 1.249 1 0.5 2.5 0.0264426 0.00509342
5.3 1.249 1 0.5 3 0.0254932 0.00578203
5.3 1.249 1 0.5 3.5 0.024647 0.00648277
5.3 1.249 1 0.5 4 0.0239699 0.00689691
5.3 1.249 1 0.5 4.5 0.0232088 0.00734759
5.3 1.249 1 0.5 5 0.0234694 0.00795005
5.3 1.249 1 0.5 5.5 0.0229963 0.00838869

5.4 1.249 1 0.5 0 0.0350169 0.000433656
5.4 1.249 1 0.5 0.5 0.0329727 0.00215551
5.4 1.249 1 0.5 1 0.0306031 0.00299988
5.4 1.249 1 0.5 1.5 0.028642 0.00386041
5.4 1.249 1 0.5 2 0.0272418 0.0044115
5.4 1.249 1 0.5 2.5 0.0262687 0.00512498
5.4 1.249 1 0.5 3 0.0252627 0.00565563
5.4 1.249 1 0.5 3.5 0.0240405 0.00607678
5.4 1.249 1 0.5 4 0.0234895 0.00692252
5.4 1.249 1 0.5 4.5 0.0232009 0.00736143
5.4 1.249 1 0.5 5 0.0226026 0.00779475
5.4 1.249 1 0.5 5.5 0.0221014 0.00813253

5.5 1.249 1 0.5 0 0.0344966 0.000455155
5.5 1.249 1 0.5 0.5 0.0324067 0.00210618
5.5 1.249 1 0.5 1 0.0304313 0.00307038
5.5 1.249 1 0.5 1.5 0.0283923 0.00393549
5.5 1.249 1 0.5 2 0.026776 0.00440324
5.5 1.249 1 0.5 2.5 0.025627 0.00515272
5.5 1.249 1 0.5 3 0.0245796 0.00537583
5.5 1.249 1 0.5 3.5 0.0237575 0.00576849
5.5 1.249 1 0.5 4 0.0229761 0.00668333
5.5 1.249 1 0.5 4.5 0.0225343 0.00706149
5.5 1.249 1 0.5 5 0.0225032 0.00783315
5.5 1.249 1 0.5 5.5 0.0214132 0.0082282

5.6 1.249 1 0.5 0 0.0339381 0.000467052
5.6 1.249 1 0.5 0.5 0.0320075 0.00201985
5.6 1.249 1 0.5 1 0.0297215 0.00301093
5.6 1.249 1 0.5 1.5 0.0279601 0.00385536
5.6 1.249 1 0.5 2 0.0264668 0.00440137
5.6 1.249 1 0.5 2.5 0.0251803 0.00507369
5.6 1.249 1 0.5 3 0.0242049 0.00543481
5.6 1.249 1 0.5 3.5 0.0234418 0.00605152
5.6 1.249 1 0.5 4 0.0229429 0.00654597
5.6 1.249 1 0.5 4.5 0.0225319 0.0070045
5.6 1.249 1 0.5 5 0.021811 0.00737546
5.6 1.249 1 0.5 5.5 0.021339 0.00805243

5.7 1.249 1 0.5 0 0.0334663 0.000415567
5.7 1.249 1 0.5 0.5 0.0314304 0.00217593
5.7 1.249 1 0.5 1 0.0294561 0.00302844
5.7 1.249 1 0.5 1.5 0.0276702 0.00358725
5.7 1.249 1 0.5 2 0.0261634 0.00423324
5.7 1.249 1 0.5 2.5 0.0251574 0.00487762
5.7 1.249 1 0.5 3 0.0243417 0.0055337
5.7 1.249 1 0.5 3.5 0.0236654 0.00578659
5.7 1.249 1 0.5 4 0.0226578 0.00657767
5.7 1.249 1 0.5 4.5 0.0221005 0.00704515
5.7 1.249 1 0.5 5 0.0212577 0.00717782
5.7 1.249 1 0.5 5.5 0.0220121 0.00783904

5.8 1.249 1 0.5 0 0.0329549 0.000442035
5.8 1.249 1 0.5 0.5 0.0309106 0.00210819
5.8 1.249 1 0.5 1 0.0290248 0.00294474
5.8 1.249 1 0.5 1.5 0.0271878 0.00363519
5.8 1.249 1 0.5 2 0.0259586 0.00428728
5.8 1.249 1 0.5 2.5 0.0246356 0.00481277
5.8 1.249 1 0.5 3 0.0236552 0.00532801
5.8 1.249 1 0.5 3.5 0.0230958 0.00589219
5.8 1.249 1 0.5 4 0.0221678 0.00663729
5.8 1.249 1 0.5 4.5 0.0218441 0.00677574
5.8 1.249 1 0.5 5 0.0213552 0.0075483
5.8 1.249 1 0.5 5.5 0.0205953 0.00784403

5.9 1.249 1 0.5 0 0.032483 0.00045146
5.9 1.249 1 0.5 0.5 0.0306391 0.00192037
5.9 1.249 1 0.5 1 0.0286529 0.0029078
5.9 1.249 1 0.5 1.5 0.0269325 0.00346731
5.9 1.249 1 0.5 2 0.0255832 0.00396824
5.9 1.249 1 0.5 2.5 0.0244104 0.00468513
5.9 1.249 1 0.5 3 0.023438 0.0054208
5.9 1.249 1 0.5 3.5 0.0232687 0.00566726
5.9 1.249 1 0.5 4 0.022165 0.00628046
5.9 1.249 1 0.5 4.5 0.0219564 0.00656732
5.9 1.249 1 0.5 5 0.0212604 0.00699745
5.9 1.249 1 0.5 5.5 0.0208128 0.00724915

6 1.249 1 0.5 0 0.0320044 0.000448587
6 1.249 1 0.5 0.5 0.0302064 0.00194991
6 1.249 1 0.5 1 0.0283708 0.00286818
6 1.249 1 0.5 1.5 0.02658 0.00351745
6 1.249 1 0.5 2 0.0252962 0.00418131
6 1.249 1 0.5 2.5 0.0241975 0.00491053
6 1.249 1 0.5 3 0.0232526 0.00533074
6 1.249 1 0.5 3.5 0.0223754 0.00577719
6 1.249 1 0.5 4 0.0217647 0.00614867
6 1.249 1 0.5 4.5 0.0214759 0.00635261
6 1.249 1 0.5 5 0.0208595 0.00690039
6 1.249 1 0.5 5.5 0.0204867 0.00733669

6.1 1.249 1 0.5 0 0.0315517 0.000479378
6.1 1.249 1 0.5 0.5 0.0297505 0.00191445
6.1 1.249 1 0.5 1 0.0280192 0.00283341
6.1 1.249 1 0.5 1.5 0.026206 0.00344321
6.1 1.249 1 0.5 2 0.0251768 0.00402535
6.1 1.249 1 0.5 2.5 0.0238125 0.00483342
6.1 1.249 1 0.5 3 0.0228496 0.00521232
6.1 1.249 1 0.5 3.5 0.0224837 0.00572171
6.1 1.249 1 0.5 4 0.0218345 0.00606488
6.1 1.249 1 0.5 4.5 0.0212825 0.00653611
6.1 1.249 1 0.5 5 0.020825 0.00689885
6.1 1.249 1 0.5 5.5 0.0201072 0.00734057

6.2 1.249 1 0.5 0 0.0311076 0.000491838
6.2 1.249 1 0.5 0.5 0.0294449 0.00190519
6.2 1.249 1 0.5 1 0.0277298 0.0028159
6.2 1.249 1 0.5 1.5 0.0259333 0.00342359
6.2 1.249 1 0.5 2 0.0244267 0.00391046
6.2 1.249 1 0.5 2.5 0.023551 0.00465471
6.2 1.249 1 0.5 3 0.0226295 0.00493604
6.2 1.249 1 0.5 3.5 0.0222856 0.00559933
6.2 1.249 1 0.5 4 0.0215372 0.00620046
6.2 1.249 1 0.5 4.5 0.0210557 0.00658267
6.2 1.249 1 0.5 5 0.0201947 0.00682593
6.2 1.249 1 0.5 5.5 0.0197116 0.00742891

6.3 1.249 1 0.5 0 0.0306815 0.000457759
6.3 1.249 1 0.5 0.5 0.0289407 0.00192477
6.3 1.249 1 0.5 1 0.0274429 0.00267363
6.3 1.249 1 0.5 1.5 0.0256623 0.00326836
6.3 1.249 1 0.5 2 0.0243517 0.00413353
6.3 1.249 1 0.5 2.5 0.0233948 0.00439255
6.3 1.249 1 0.5 3 0.0223722 0.00495832
6.3 1.249 1 0.5 3.5 0.0217393 0.00546783
6.3 1.249 1 0.5 4 0.0208888 0.0057951
6.3 1.249 1 0.5 4.5 0.0204303 0.00632567
6.3 1.249 1 0.5 5 0.0205171 0.00668045
6.3 1.249 1 0.5 5.5 0.0201456 0.00716405

6.4 1.249 1 0.5 0 0.0302743 0.000461297
6.4 1.249 1 0.5 0.5 0.0287222 0.00191114
6.4 1.249 1 0.5 1 0.0269523 0.00262715
6.4 1.249 1 0.5 1.5 0.0254265 0.00322081
6.4 1.249 1 0.5 2 0.0241547 0.00403864
6.4 1.249 1 0.5 2.5 0.0230326 0.00445426
6.4 1.249 1 0.5 3 0.0220678 0.00502836
6.4 1.249 1 0.5 3.5 0.0213479 0.00543255
6.4 1.249 1 0.5 4 0.0207159 0.00626521
6.4 1.249 1 0.5 4.5 0.0203506 0.00619256
6.4 1.249 1 0.5 5 0.0199147 0.00652411
6.4 1.249 1 0.5 5.5 0.0196999 0.00688697

6.5 1.249 1 0.5 0 0.0298861 0.000453136
6.5 1.249 1 0.5 0.5 0.0282518 0.0018708
6.5 1.249 1 0.5 1 0.026622 0.00273347
6.5 1.249 1 0.5 1.5 0.0251559 0.00330482
6.5 1.249 1 0.5 2 0.0239073 0.00384983
6.5 1.249 1 0.5 2.5 0.0228663 0.00443149
6.5 1.249 1 0.5 3 0.0217867 0.0047452
6.5 1.249 1 0.5 3.5 0.0210666 0.00537885
6.5 1.249 1 0.5 4 0.0205529 0.00571143
6.5 1.249 1 0.5 4.5 0.020329 0.00628773
6.5 1.249 1 0.5 5 0.0196151 0.00664585
6.5 1.249 1 0.5 5.5 0.0192901 0.00709611

6.6 1.249 1 0.5 0 0.0294723 0.000422286
6.6 1.249 1 0.5 0.5 0.027872 0.00181777
6.6 1.249 1 0.5 1 0.0264449 0.00257634
6.6 1.249 1 0.5 1.5 0.024885 0.00331613
6.6 1.249 1 0.5 2 0.0236016 0.00387529
6.6 1.249 1 0.5 2.5 0.0228523 0.00433252
6.6 1.249 1 0.5 3 0.0216889 0.00484541
6.6 1.249 1 0.5 3.5 0.0209674 0.00527167
6.6 1.249 1 0.5 4 0.0206932 0.00572035
6.6 1.249 1 0.5 4.5 0.0196747 0.00624639
6.6 1.249 1 0.5 5 0.0192614 0.00664094
6.6 1.249 1 0.5 5.5 0.0191253 0.00682766

6.7 1.249 1 0.5 0 0.0290645 0.00046784
6.7 1.249 1 0.5 0.5 0.0275819 0.00183741
6.7 1.249 1 0.5 1 0.0259829 0.00264873
6.7 1.249 1 0.5 1.5 0.0246647 0.00325667
6.7 1.249 1 0.5 2 0.0235651 0.00368497
6.7 1.249 1 0.5 2.5 0.0223081 0.00435359
6.7 1.249 1 0.5 3 0.0214515 0.00480255
6.7 1.249 1 0.5 3.5 0.0212748 0.00519753
6.7 1.249 1 0.5 4 0.0206002 0.00546674
6.7 1.249 1 0.5 4.5 0.0198688 0.00568241
6.7 1.249 1 0.5 5 0.0194545 0.00643915
6.7 1.249 1 0.5 5.5 0.0191677 0.00675212

6.8 1.249 1 0.5 0 0.0287035 0.000484845
6.8 1.249 1 0.5 0.5 0.0271299 0.0018233
6.8 1.249 1 0.5 1 0.0257516 0.00251793
6.8 1.249 1 0.5 1.5 0.0241704 0.00314381
6.8 1.249 1 0.5 2 0.0231638 0.00363579
6.8 1.249 1 0.5 2.5 0.0221567 0.00422541
6.8 1.249 1 0.5 3 0.0213248 0.00474302
6.8 1.249 1 0.5 3.5 0.020813 0.00537231
6.8 1.249 1 0.5 4 0.0202248 0.0054157
6.8 1.249 1 0.5 4.5 0.0196559 0.00586989
6.8 1.249 1 0.5 5 0.0197482 0.00619417
6.8 1.249 1 0.5 5.5 0.0188649 0.00698469

6.9 1.249 1 0.5 0 0.0283579 0.000476227
6.9 1.249 1 0.5 0.5 0.0269852 0.00176335
6.9 1.249 1 0.5 1 0.0254232 0.00251143
6.9 1.249 1 0.5 1.5 0.024035 0.00314634
6.9 1.249 1 0.5 2 0.0227783 0.00354886
6.9 1.249 1 0.5 2.5 0.0218177 0.00417595
6.9 1.249 1 0.5 3 0.0209875 0.00465306
6.9 1.249 1 0.5 3.5 0.0205155 0.00505464
6.9 1.249 1 0.5 4 0.0196266 0.00527569
6.9 1.249 1 0.5 4.5 0.0193239 0.00593758
6.9 1.249 1 0.5 5 0.018534 0.0062431
6.9 1.249 1 0.5 5.5 0.018577 0.0065139

7 1.249 1 0.5 0 0.0279973 0.000445484
7 1.249 1 0.5 0.5 0.026515 0.00180435
7 1.249 1 0.5 1 0.0251297 0.00254289
7 1.249 1 0.5 1.5 0.0237182 0.00317565
7 1.249 1 0.5 2 0.0226437 0.00357388
7 1.249 1 0.5 2.5 0.0216582 0.00411503
7 1.249 1 0.5 3 0.021051 0.00459012
7 1.249 1 0.5 3.5 0.0200296 0.00484545
7 1.249 1 0.5 4 0.0196694 0.00539836
7 1.249 1 0.5 4.5 0.019441 0.00578918
7 1.249 1 0.5 5 0.0184797 0.00620597
7 1.249 1 0.5 5.5 0.0183658 0.0065453

7.1 1.249 1 0.5 0 0.0276684 0.000427442
7.1 1.249 1 0.5 0.5 0.0261927 0.0017749
7.1 1.249 1 0.5 1 0.0248621 0.00252259
7.1 1.249 1 0.5 1.5 0.0235098 0.00300223
7.1 1.249 1 0.5 2 0.0224257 0.00361722
7.1 1.249 1 0.5 2.5 0.0213835 0.00380396
7.1 1.249 1 0.5 3 0.0206991 0.00451913
7.1 1.249 1 0.5 3.5 0.0199984 0.00489874
7.1 1.249 1 0.5 4 0.0193953 0.00527843
7.1 1.249 1 0.5 4.5 0.0190647 0.00585459
7.1 1.249 1 0.5 5 0.018767 0.00612284
7.1 1.249 1 0.5 5.5 0.017827 0.00647372

7.2 1.249 1 0.5 0 0.0272915 0.000447209
7.2 1.249 1 0.5 0.5 0.0259624 0.00166355
7.2 1.249 1 0.5 1 0.0246386 0.00243279
7.2 1.249 1 0.5 1.5 0.0233266 0.00310693
7.2 1.249 1 0.5 2 0.0220678 0.00344873
7.2 1.249 1 0.5 2.5 0.0212406 0.00400196
7.2 1.249 1 0.5 3 0.0203925 0.00448231
7.2 1.249 1 0.5 3.5 0.0195617 0.00481789
7.2 1.249 1 0.5 4 0.0191854 0.00546542
7.2 1.249 1 0.5 4.5 0.0186468 0.00570553
7.2 1.249 1 0.5 5 0.0183879 0.00602036
7.2 1.249 1 0.5 5.5 0.0180309 0.00625083

7.3 1.249 1 0.5 0 0.0270317 0.00058561
7.3 1.249 1 0.5 0.5 0.0255585 0.00171051
7.3 1.249 1 0.5 1 0.024253 0.00241993
7.3 1.249 1 0.5 1.5 0.0229964 0.00297731
7.3 1.249 1 0.5 2 0.0219158 0.00347456
7.3 1.249 1 0.5 2.5 0.0208757 0.00392991
7.3 1.249 1 0.5 3 0.0198977 0.00440939
7.3 1.249 1 0.5 3.5 0.0195551 0.00490393
7.3 1.249 1 0.5 4 0.018955 0.00520367
7.3 1.249 1 0.5 4.5 0.0182454 0.00550647
7.3 1.249 1 0.5 5 0.017981 0.00595051
7.3 1.249 1 0.5 5.5 0.0178856 0.00584811

7.4 1.249 1 0.5 0 0.026709 0.000491322
7.4 1.249 1 0.5 0.5 0.0253683 0.00166821
7.4 1.249 1 0.5 1 0.0239288 0.00242294
7.4 1.249 1 0.5 1.5 0.0226209 0.0029939
7.4 1.249 1 0.5 2 0.0218207 0.00341861
7.4 1.249 1 0.5 2.5 0.0208137 0.00401064
7.4 1.249 1 0.5 3 0.0200293 0.00436548
7.4 1.249 1 0.5 3.5 0.0195092 0.00452557
7.4 1.249 1 0.5 4 0.0187534 0.00517374
7.4 1.249 1 0.5 4.5 0.0180904 0.00566878
7.4 1.249 1 0.5 5 0.0181422 0.00593608
7.4 1.249 1 0.5 5.5 0.0176494 0.00596017

7.5 1.249 1 0.5 0 0.0263559 0.000495756
7.5 1.249 1 0.5 0.5 0.0250822 0.00168406
7.5 1.249 1 0.5 1 0.0238717 0.00239266
7.5 1.249 1 0.5 1.5 0.0224797 0.00301766
7.5 1.249 1 0.5 2 0.0215416 0.00345995
7.5 1.249 1 0.5 2.5 0.020404 0.00388068
7.5 1.249 1 0.5 3 0.0198454 0.00418409
7.5 1.249 1 0.5 3.5 0.0192547 0.00456269
7.5 1.249 1 0.5 4 0.0186979 0.00519628
7.5 1.249 1 0.5 4.5 0.0183429 0.00534932
7.5 1.249 1 0.5 5 0.0177559 0.00592655
7.5 1.249 1 0.5 5.5 0.0174241 0.00620541

7.6 1.249 1 0.5 0 0.0260378 0.000453332
7.6 1.249 1 0.5 0.5 0.0248407 0.00164377
7.6 1.249 1 0.5 1 0.023447 0.00246003
7.6 1.249 1 0.5 1.5 0.0224295 0.00288738
7.6 1.249 1 0.5 2 0.0212578 0.00335116
7.6 1.249 1 0.5 2.5 0.0204019 0.00389983
7.6 1.249 1 0.5 3 0.0195267 0.00420314
7.6 1.249 1 0.5 3.5 0.0192452 0.00432267
7.6 1.249 1 0.5 4 0.0184401 0.00513797
7.6 1.249 1 0.5 4.5 0.0180569 0.00510088
7.6 1.249 1 0.5 5 0.0176463 0.00570094
7.6 1.249 1 0.5 5.5 0.0175492 0.00602138

7.7 1.249 1 0.5 0 0.0257946 0.000597773
7.7 1.249 1 0.5 0.5 0.0246034 0.00166496
7.7 1.249 1 0.5 1 0.0232846 0.00225611
7.7 1.249 1 0.5 1.5 0.0221677 0.00283659
7.7 1.249 1 0.5 2 0.0211074 0.00329036
7.7 1.249 1 0.5 2.5 0.0201506 0.00369011
7.7 1.249 1 0.5 3 0.0195743 0.00426584
7.7 1.249 1 0.5 3.5 0.0189237 0.00457567
7.7 1.249 1 0.5 4 0.0184562 0.00488172
7.7 1.249 1 0.5 4.5 0.0177621 0.00538952
7.7 1.249 1 0.5 5 0.0176369 0.00547071
7.7 1.249 1 0.5 5.5 0.0171499 0.00591371

7.8 1.249 1 0.5 0 0.0254768 0.000676353
7.8 1.249 1 0.5 0.5 0.0242807 0.00165449
7.8 1.249 1 0.5 1 0.0230143 0.00235688
7.8 1.249 1 0.5 1.5 0.0217822 0.00277262
7.8 1.249 1 0.5 2 0.0210105 0.0032765
7.8 1.249 1 0.5 2.5 0.0201082 0.00365871
7.8 1.249 1 0.5 3 0.0194073 0.00418081
7.8 1.249 1 0.5 3.5 0.0185936 0.0045712
7.8 1.249 1 0.5 4 0.0181598 0.00470624
7.8 1.249 1 0.5 4.5 0.0174269 0.00516589
7.8 1.249 1 0.5 5 0.0173213 0.00542391
7.8 1.249 1 0.5 5.5 0.0167928 0.00617791

7.9 1.249 1 0.5 0 0.0252393 0.000914028
7.9 1.249 1 0.5 0.5 0.0240565 0.00162651
7.9 1.249 1 0.5 1 0.0227949 0.00232967
7.9 1.249 1 0.5 1.5 0.021634 0.00274828
7.9 1.249 1 0.5 2 0.0207551 0.00341441
7.9 1.249 1 0.5 2.5 0.0199051 0.00363697
7.9 1.249 1 0.5 3 0.0191127 0.0039677
7.9 1.249 1 0.5 3.5 0.0186696 0.00451647
7.9 1.249 1 0.5 4 0.0180182 0.00495539
7.9 1.249 1 0.5 4.5 0.0176363 0.00491423
7.9 1.249 1 0.5 5 0.0169411 0.00540791
7.9 1.249 1 0.5 5.5 0.0167534 0.00590814

8 1.249 1 0.5 0 0.0249495 0.000883794
8 1.249 1 0.5 0.5 0.0237252 0.00163107
8 1.249 1 0.5 1 0.0225075 0.00225411
8 1.249 1 0.5 1.5 0.0213355 0.00283075
8 1.249 1 0.5 2 0.0205171 0.00315339
8 1.249 1 0.5 2.5 0.0195716 0.00359665
8 1.249 1 0.5 3 0.0189471 0.00412894
8 1.249 1 0.5 3.5 0.0183114 0.00436741
8 1.249 1 0.5 4 0.0174625 0.00476608
8 1.249 1 0.5 4.5 0.0171345 0.00518058
8 1.249 1 0.5 5 0.0169984 0.00527978
8 1.249 1 0.5 5.5 0.0163936 0.00582828

8.1 1.249 1 0.5 0 0.0247359 0.00146035
