alpha b0 d sigma tau Gmean Gstd
2 1.25 1 0.5 1 0.0658017 0.00446334
2 1.25 1 0.55 1 0.0637097 0.0049968
2 1.25 1 0.6 1 0.0612442 0.00556946
2 1.25 1 0.65 1 0.0586649 0.00595885
2 1.25 1 0.7 1 0.0555731 0.00651165
2 1.25 1 0.75 1 0.0524045 0.0071818
2 1.25 1 0.8 1 0.0487603 0.00772267
2 1.25 1 0.85 1 0.0444888 0.00842886
2 1.25 1 0.9 1 0.0399171 0.00904621
2 1.25 1 0.95 1 0.0346502 0.00984526
2 1.25 1 1 1 0.0288195 0.0106311
2 1.25 1 1.05 1 0.0219823 0.0115259
2 1.25 1 1.1 1 0.0141221 0.0125748
2 1.25 1 1.15 1 0.00505758 0.0135876
2 1.25 1 1.2 1 -0.00626884 0.0153507

2.1 1.25 1 0 1 0.0728522 5.4305e-09
2.1 1.25 1 0.05 1 0.0727639 0.000416814
2.1 1.25 1 0.1 1 0.072511 0.000837977
2.1 1.25 1 0.15 1 0.0720968 0.00126425
2.1 1.25 1 0.2 1 0.0715218 0.00167565
2.1 1.25 1 0.25 1 0.0707216 0.00210112
2.1 1.25 1 0.3 1 0.0697245 0.00255545
2.1 1.25 1 0.35 1 0.0685424 0.0029722
2.1 1.25 1 0.4 1 0.0672322 0.00342615
2.1 1.25 1 0.45 1 0.0656893 0.00386392
2.1 1.25 1 0.5 1 0.0639697 0.00431731
2.1 1.25 1 0.55 1 0.0619359 0.00489768
2.1 1.25 1 0.6 1 0.0597816 0.00532874
2.1 1.25 1 0.65 1 0.0571033 0.00581297
2.1 1.25 1 0.7 1 0.054438 0.00642559
2.1 1.25 1 0.75 1 0.0512174 0.006855
2.1 1.25 1 0.8 1 0.0476526 0.00755711
2.1 1.25 1 0.85 1 0.0438949 0.00819928
2.1 1.25 1 0.9 1 0.039562 0.0087668
2.1 1.25 1 0.95 1 0.0345175 0.00947593
2.1 1.25 1 1 1 0.028993 0.0102755
2.1 1.25 1 1.05 1 0.0228321 0.0111571
2.1 1.25 1 1.1 1 0.0152095 0.0121785
2.1 1.25 1 1.15 1 0.0064472 0.0131883
2.1 1.25 1 1.2 1 -0.00471758 0.0148298

2.2 1.25 1 0 1 0.0705302 -nan
2.2 1.25 1 0.05 1 0.0704474 0.000402787
2.2 1.25 1 0.1 1 0.070189 0.000814612
2.2 1.25 1 0.15 1 0.0697933 0.00122161
2.2 1.25 1 0.2 1 0.0692703 0.00162638
2.2 1.25 1 0.25 1 0.0684942 0.00201856
2.2 1.25 1 0.3 1 0.0676307 0.00246461
2.2 1.25 1 0.35 1 0.0665602 0.00289988
2.2 1.25 1 0.4 1 0.0652762 0.00326564
2.2 1.25 1 0.45 1 0.0637699 0.00378422
2.2 1.25 1 0.5 1 0.0621603 0.00418248
2.2 1.25 1 0.55 1 0.0602858 0.00463334
2.2 1.25 1 0.6 1 0.0580141 0.00516484
2.2 1.25 1 0.65 1 0.0557324 0.00562073
2.2 1.25 1 0.7 1 0.0530621 0.00616834
2.2 1.25 1 0.75 1 0.0500833 0.00669126
2.2 1.25 1 0.8 1 0.0468401 0.00728799
2.2 1.25 1 0.85 1 0.0431608 0.00792626
2.2 1.25 1 0.9 1 0.0391403 0.00859789
2.2 1.25 1 0.95 1 0.0343619 0.0092496
2.2 1.25 1 1 1 0.0293688 0.00999508
2.2 1.25 1 1.05 1 0.0231133 0.0108792
2.2 1.25 1 1.1 1 0.0162022 0.0116838
2.2 1.25 1 1.15 1 0.00788372 0.0126836
2.2 1.25 1 1.2 1 -0.00242086 0.014093

2.3 1.25 1 0 1 0.0683532 -nan
2.3 1.25 1 0.05 1 0.0682712 0.00039288
2.3 1.25 1 0.1 1 0.0680551 0.000784848
2.3 1.25 1 0.15 1 0.0676715 0.0011942
2.3 1.25 1 0.2 1 0.0671213 0.0015925
2.3 1.25 1 0.25 1 0.0664645 0.00197733
2.3 1.25 1 0.3 1 0.0655847 0.00236231
2.3 1.25 1 0.35 1 0.0645719 0.00278216
2.3 1.25 1 0.4 1 0.0634234 0.00322889
2.3 1.25 1 0.45 1 0.0619938 0.00367843
2.3 1.25 1 0.5 1 0.0604272 0.00409742
2.3 1.25 1 0.55 1 0.0586265 0.00450736
2.3 1.25 1 0.6 1 0.0566149 0.00503802
2.3 1.25 1 0.65 1 0.0544082 0.00550782
2.3 1.25 1 0.7 1 0.0517462 0.00595296
2.3 1.25 1 0.75 1 0.0492521 0.00653941
2.3 1.25 1 0.8 1 0.0459016 0.00693075
2.3 1.25 1 0.85 1 0.0427313 0.00768097
2.3 1.25 1 0.9 1 0.0386035 0.00828292
2.3 1.25 1 0.95 1 0.0342263 0.00896525
2.3 1.25 1 1 1 0.0294429 0.0097361
2.3 1.25 1 1.05 1 0.0234832 0.0105388
2.3 1.25 1 1.1 1 0.0169471 0.0114131
2.3 1.25 1 1.15 1 0.00901912 0.0123719
2.3 1.25 1 1.2 1 -0.000783229 0.0139089

2.4 1.25 1 0 1 0.0663079 4.66406e-08
2.4 1.25 1 0.05 1 0.0662396 0.000379718
2.4 1.25 1 0.1 1 0.0660384 0.00075792
2.4 1.25 1 0.15 1 0.0656566 0.00114705
2.4 1.25 1 0.2 1 0.0651819 0.00152844
2.4 1.25 1 0.25 1 0.0644754 0.00191053
2.4 1.25 1 0.3 1 0.0637335 0.00229424
2.4 1.25 1 0.35 1 0.0627648 0.00271933
2.4 1.25 1 0.4 1 0.0616056 0.00313129
2.4 1.25 1 0.45 1 0.0602951 0.00355818
2.4 1.25 1 0.5 1 0.058868 0.00399809
2.4 1.25 1 0.55 1 0.0571908 0.00439438
2.4 1.25 1 0.6 1 0.0552871 0.00484541
2.4 1.25 1 0.65 1 0.0531456 0.00536087
2.4 1.25 1 0.7 1 0.0507706 0.00580657
2.4 1.25 1 0.75 1 0.048065 0.0063701
2.4 1.25 1 0.8 1 0.0452589 0.00686357
2.4 1.25 1 0.85 1 0.0419892 0.00733871
2.4 1.25 1 0.9 1 0.0381618 0.00796366
2.4 1.25 1 0.95 1 0.0341933 0.00866882
2.4 1.25 1 1 1 0.0293815 0.00930891
2.4 1.25 1 1.05 1 0.0239498 0.010081
2.4 1.25 1 1.1 1 0.017605 0.0108627
2.4 1.25 1 1.15 1 0.0101272 0.0121117
2.4 1.25 1 1.2 1 0.00072544 0.0134011

2.5 1.25 1 0 1 0.0643827 3.49091e-08
2.5 1.25 1 0.05 1 0.0643211 0.00037105
2.5 1.25 1 0.1 1 0.0641241 0.000736352
2.5 1.25 1 0.15 1 0.0637722 0.00111499
2.5 1.25 1 0.2 1 0.0632916 0.00147398
2.5 1.25 1 0.25 1 0.0626582 0.00186758
2.5 1.25 1 0.3 1 0.0619185 0.00223977
2.5 1.25 1 0.35 1 0.0610422 0.00262214
2.5 1.25 1 0.4 1 0.0599804 0.00307462
2.5 1.25 1 0.45 1 0.0587121 0.00345555
2.5 1.25 1 0.5 1 0.0572958 0.00384902
2.5 1.25 1 0.55 1 0.0558299 0.00427946
2.5 1.25 1 0.6 1 0.0540116 0.00477921
2.5 1.25 1 0.65 1 0.0519453 0.00516577
2.5 1.25 1 0.7 1 0.0496661 0.0056102
2.5 1.25 1 0.75 1 0.0472041 0.00609812
2.5 1.25 1 0.8 1 0.044404 0.00665199
2.5 1.25 1 0.85 1 0.0411881 0.00716164
2.5 1.25 1 0.9 1 0.0377816 0.00773771
2.5 1.25 1 0.95 1 0.0338298 0.00840876
2.5 1.25 1 1 1 0.0294336 0.00910858
2.5 1.25 1 1.05 1 0.0244608 0.00980153
2.5 1.25 1 1.1 1 0.0183051 0.0105769
2.5 1.25 1 1.15 1 0.011176 0.0117052
2.5 1.25 1 1.2 1 0.00229857 0.0132793

2.6 1.25 1 0 1 0.0625671 -nan
2.6 1.25 1 0.05 1 0.0625057 0.000359965
2.6 1.25 1 0.1 1 0.0623162 0.000719996
2.6 1.25 1 0.15 1 0.0620221 0.00108986
2.6 1.25 1 0.2 1 0.0615609 0.00143337
2.6 1.25 1 0.25 1 0.0609534 0.0017879
2.6 1.25 1 0.3 1 0.0602702 0.00217257
2.6 1.25 1 0.35 1 0.0593543 0.00257282
2.6 1.25 1 0.4 1 0.0583389 0.00294973
2.6 1.25 1 0.45 1 0.0571759 0.00332809
2.6 1.25 1 0.5 1 0.0558743 0.00375935
2.6 1.25 1 0.55 1 0.0544119 0.00418029
2.6 1.25 1 0.6 1 0.052694 0.00462511
2.6 1.25 1 0.65 1 0.0507782 0.00497877
2.6 1.25 1 0.7 1 0.0487451 0.0054727
2.6 1.25 1 0.75 1 0.0462783 0.00590755
2.6 1.25 1 0.8 1 0.0436675 0.00654748
2.6 1.25 1 0.85 1 0.0406964 0.00701703
2.6 1.25 1 0.9 1 0.0373992 0.00756964
2.6 1.25 1 0.95 1 0.0337359 0.00822323
2.6 1.25 1 1 1 0.0294255 0.00886032
2.6 1.25 1 1.05 1 0.0245054 0.00958307
2.6 1.25 1 1.1 1 0.0190235 0.0103755
2.6 1.25 1 1.15 1 0.0119824 0.0114415
2.6 1.25 1 1.2 1 0.00350239 0.0129721

2.7 1.25 1 0 1 0.060852 -nan
2.7 1.25 1 0.05 1 0.0607923 0.000346276
2.7 1.25 1 0.1 1 0.0606046 0.000694957
2.7 1.25 1 0.15 1 0.0603003 0.00105755
2.7 1.25 1 0.2 1 0.0598866 0.00140158
2.7 1.25 1 0.25 1 0.0593065 0.00178683
2.7 1.25 1 0.3 1 0.0586109 0.00212912
2.7 1.25 1 0.35 1 0.0577707 0.00247638
2.7 1.25 1 0.4 1 0.0568445 0.00289231
2.7 1.25 1 0.45 1 0.0557674 0.00326067
2.7 1.25 1 0.5 1 0.0544832 0.00363095
2.7 1.25 1 0.55 1 0.053147 0.00403481
2.7 1.25 1 0.6 1 0.0515069 0.00444763
2.7 1.25 1 0.65 1 0.0495918 0.00486893
2.7 1.25 1 0.7 1 0.0476429 0.00533466
2.7 1.25 1 0.75 1 0.0453994 0.00584769
2.7 1.25 1 0.8 1 0.042952 0.00632036
2.7 1.25 1 0.85 1 0.0401742 0.00681812
2.7 1.25 1 0.9 1 0.0369538 0.0072888
2.7 1.25 1 0.95 1 0.0333404 0.00798393
2.7 1.25 1 1 1 0.0293926 0.00858194
2.7 1.25 1 1.05 1 0.0248894 0.0094254
2.7 1.25 1 1.1 1 0.0193548 0.0101368
2.7 1.25 1 1.15 1 0.0128403 0.0110478
2.7 1.25 1 1.2 1 0.00472254 0.0124053

2.8 1.25 1 0 1 0.0592292 3.42823e-08
2.8 1.25 1 0.05 1 0.059174 0.00033813
2.8 1.25 1 0.1 1 0.058999 0.00068167
2.8 1.25 1 0.15 1 0.058701 0.00102035
2.8 1.25 1 0.2 1 0.0583082 0.00137812
2.8 1.25 1 0.25 1 0.0577852 0.0017219
2.8 1.25 1 0.3 1 0.0571048 0.00208358
2.8 1.25 1 0.35 1 0.0563366 0.00241421
2.8 1.25 1 0.4 1 0.055428 0.00276042
2.8 1.25 1 0.45 1 0.0544343 0.00318523
2.8 1.25 1 0.5 1 0.0532158 0.00357486
2.8 1.25 1 0.55 1 0.0517749 0.00392323
2.8 1.25 1 0.6 1 0.0503506 0.00437286
2.8 1.25 1 0.65 1 0.0486205 0.00476335
2.8 1.25 1 0.7 1 0.0466873 0.00521658
2.8 1.25 1 0.75 1 0.0445844 0.00555392
2.8 1.25 1 0.8 1 0.0420903 0.00603793
2.8 1.25 1 0.85 1 0.0394215 0.00660979
2.8 1.25 1 0.9 1 0.0364935 0.00724811
2.8 1.25 1 0.95 1 0.033138 0.00767681
2.8 1.25 1 1 1 0.0293529 0.00842386
2.8 1.25 1 1.05 1 0.0248575 0.00905683
2.8 1.25 1 1.1 1 0.0195722 0.00997803
2.8 1.25 1 1.15 1 0.0135515 0.0109415
2.8 1.25 1 1.2 1 0.00599272 0.0120687

2.9 1.25 1 0 1 0.0576915 1.85097e-08
2.9 1.25 1 0.05 1 0.0576436 0.000334697
2.9 1.25 1 0.1 1 0.0574759 0.000665623
2.9 1.25 1 0.15 1 0.0572079 0.000998626
2.9 1.25 1 0.2 1 0.0568393 0.00133147
2.9 1.25 1 0.25 1 0.0563142 0.00167619
2.9 1.25 1 0.3 1 0.0557251 0.00201921
2.9 1.25 1 0.35 1 0.0549762 0.00238448
2.9 1.25 1 0.4 1 0.0541052 0.0027089
2.9 1.25 1 0.45 1 0.0531025 0.00308145
2.9 1.25 1 0.5 1 0.0519583 0.00345712
2.9 1.25 1 0.55 1 0.050773 0.00386813
2.9 1.25 1 0.6 1 0.0492753 0.00424731
2.9 1.25 1 0.65 1 0.0476082 0.00463297
2.9 1.25 1 0.7 1 0.045807 0.00509882
2.9 1.25 1 0.75 1 0.0437113 0.00548169
2.9 1.25 1 0.8 1 0.0414901 0.00597068
2.9 1.25 1 0.85 1 0.0390228 0.00649529
2.9 1.25 1 0.9 1 0.0360591 0.00693098
2.9 1.25 1 0.95 1 0.0329132 0.00751434
2.9 1.25 1 1 1 0.0292152 0.00817862
2.9 1.25 1 1.05 1 0.0251429 0.00880839
2.9 1.25 1 1.1 1 0.0200523 0.00958706
2.9 1.25 1 1.15 1 0.0142304 0.0106592
2.9 1.25 1 1.2 1 0.00684435 0.0117032

3 1.25 1 0 1 0.0562322 -nan
3 1.25 1 0.05 1 0.0561816 0.000319454
3 1.25 1 0.1 1 0.0560198 0.000647053
3 1.25 1 0.15 1 0.0557718 0.000977181
3 1.25 1 0.2 1 0.0553976 0.00130483
3 1.25 1 0.25 1 0.0549298 0.00162995
3 1.25 1 0.3 1 0.0543597 0.00196249
3 1.25 1 0.35 1 0.0536301 0.00231843
3 1.25 1 0.4 1 0.0528591 0.00264479
3 1.25 1 0.45 1 0.0519197 0.0030032
3 1.25 1 0.5 1 0.0507654 0.00338185
3 1.25 1 0.55 1 0.0495116 0.00370281
3 1.25 1 0.6 1 0.0481476 0.00410713
3 1.25 1 0.65 1 0.0466043 0.00452406
3 1.25 1 0.7 1 0.0448708 0.00491195
3 1.25 1 0.75 1 0.0429581 0.00535806
3 1.25 1 0.8 1 0.0407743 0.00578486
3 1.25 1 0.85 1 0.0383492 0.00629431
3 1.25 1 0.9 1 0.0355867 0.0068117
3 1.25 1 0.95 1 0.0326049 0.00733828
3 1.25 1 1 1 0.0290089 0.00804021
3 1.25 1 1.05 1 0.0251905 0.00853724
3 1.25 1 1.1 1 0.0203618 0.00945338
3 1.25 1 1.15 1 0.0147823 0.0103151
3 1.25 1 1.2 1 0.00759363 0.0115015

3.1 1.25 1 0 1 0.0548455 -nan
3.1 1.25 1 0.05 1 0.0547945 0.000311512
3.1 1.25 1 0.1 1 0.0546382 0.000634901
3.1 1.25 1 0.15 1 0.0544152 0.000947485
3.1 1.25 1 0.2 1 0.0540348 0.00126696
3.1 1.25 1 0.25 1 0.0536204 0.00157366
3.1 1.25 1 0.3 1 0.0530466 0.00190775
3.1 1.25 1 0.35 1 0.0523844 0.00221782
3.1 1.25 1 0.4 1 0.051629 0.00257807
3.1 1.25 1 0.45 1 0.0506828 0.00292987
3.1 1.25 1 0.5 1 0.0496014 0.00330206
3.1 1.25 1 0.55 1 0.0484264 0.00359969
3.1 1.25 1 0.6 1 0.0471719 0.00402548
3.1 1.25 1 0.65 1 0.0456488 0.00442354
3.1 1.25 1 0.7 1 0.0439947 0.00479813
3.1 1.25 1 0.75 1 0.0421976 0.00518521
3.1 1.25 1 0.8 1 0.040157 0.00570625
3.1 1.25 1 0.85 1 0.0377099 0.00607329
3.1 1.25 1 0.9 1 0.0352124 0.00667809
3.1 1.25 1 0.95 1 0.0323232 0.00720917
3.1 1.25 1 1 1 0.0289128 0.00774453
3.1 1.25 1 1.05 1 0.0251467 0.00848566
3.1 1.25 1 1.1 1 0.0207451 0.00913216
3.1 1.25 1 1.15 1 0.0152746 0.00995116
3.1 1.25 1 1.2 1 0.00848691 0.0112308

3.2 1.25 1 0 1 0.0535261 -nan
3.2 1.25 1 0.05 1 0.0534786 0.00030906
3.2 1.25 1 0.1 1 0.0533319 0.00062328
3.2 1.25 1 0.15 1 0.0531123 0.000927284
3.2 1.25 1 0.2 1 0.052757 0.00124249
3.2 1.25 1 0.25 1 0.0523442 0.00154418
3.2 1.25 1 0.3 1 0.0518446 0.00186321
3.2 1.25 1 0.35 1 0.051183 0.00219991
3.2 1.25 1 0.4 1 0.0504563 0.00253183
3.2 1.25 1 0.45 1 0.0495712 0.00285641
3.2 1.25 1 0.5 1 0.0485714 0.00323429
3.2 1.25 1 0.55 1 0.0474897 0.00357919
3.2 1.25 1 0.6 1 0.0462075 0.00392158
3.2 1.25 1 0.65 1 0.0448203 0.00432168
3.2 1.25 1 0.7 1 0.0432134 0.00463809
3.2 1.25 1 0.75 1 0.0414446 0.0051053
3.2 1.25 1 0.8 1 0.039506 0.00553961
3.2 1.25 1 0.85 1 0.0373166 0.00600738
3.2 1.25 1 0.9 1 0.034697 0.00646022
3.2 1.25 1 0.95 1 0.0319878 0.00691134
3.2 1.25 1 1 1 0.0287806 0.00756232
3.2 1.25 1 1.05 1 0.0251066 0.00822491
3.2 1.25 1 1.1 1 0.0208042 0.00903773
3.2 1.25 1 1.15 1 0.0156363 0.00988398
3.2 1.25 1 1.2 1 0.00910177 0.011084

3.3 1.25 1 0 1 0.0522691 2.84778e-08
3.3 1.25 1 0.05 1 0.0522293 0.000299369
3.3 1.25 1 0.1 1 0.0520989 0.000608295
3.3 1.25 1 0.15 1 0.0518621 0.000901931
3.3 1.25 1 0.2 1 0.0515508 0.00121484
3.3 1.25 1 0.25 1 0.0511336 0.00150403
3.3 1.25 1 0.3 1 0.0506106 0.00181411
3.3 1.25 1 0.35 1 0.0500123 0.00213994
3.3 1.25 1 0.4 1 0.0492821 0.00244811
3.3 1.25 1 0.45 1 0.048498 0.00279246
3.3 1.25 1 0.5 1 0.0475103 0.00308719
3.3 1.25 1 0.55 1 0.0464531 0.00348857
3.3 1.25 1 0.6 1 0.0452549 0.00380068
3.3 1.25 1 0.65 1 0.0438907 0.00415208
3.3 1.25 1 0.7 1 0.0424425 0.00460871
3.3 1.25 1 0.75 1 0.04079 0.00497146
3.3 1.25 1 0.8 1 0.0388015 0.00540399
3.3 1.25 1 0.85 1 0.0367399 0.00584837
3.3 1.25 1 0.9 1 0.0343622 0.00626371
3.3 1.25 1 0.95 1 0.0316721 0.00693837
3.3 1.25 1 1 1 0.0287244 0.00736809
3.3 1.25 1 1.05 1 0.0251635 0.00801533
3.3 1.25 1 1.1 1 0.0210905 0.00873471
3.3 1.25 1 1.15 1 0.0160973 0.00965191
3.3 1.25 1 1.2 1 0.00979856 0.010687

3.4 1.25 1 0 1 0.0510702 2.72322e-08
3.4 1.25 1 0.05 1 0.0510289 0.000291496
3.4 1.25 1 0.1 1 0.0508998 0.000584866
3.4 1.25 1 0.15 1 0.0506788 0.000889143
3.4 1.25 1 0.2 1 0.0503829 0.00117692
3.4 1.25 1 0.25 1 0.0499549 0.00148654
3.4 1.25 1 0.3 1 0.04949 0.00179289
3.4 1.25 1 0.35 1 0.0489222 0.0020967
3.4 1.25 1 0.4 1 0.048207 0.00239819
3.4 1.25 1 0.45 1 0.0473974 0.0027168
3.4 1.25 1 0.5 1 0.0465594 0.00305947
3.4 1.25 1 0.55 1 0.0454908 0.00341133
3.4 1.25 1 0.6 1 0.0443782 0.00373302
3.4 1.25 1 0.65 1 0.0431058 0.00410415
3.4 1.25 1 0.7 1 0.0416199 0.00446057
3.4 1.25 1 0.75 1 0.0400048 0.00485643
3.4 1.25 1 0.8 1 0.0382271 0.00525183
3.4 1.25 1 0.85 1 0.0362949 0.00574061
3.4 1.25 1 0.9 1 0.0338989 0.00618018
3.4 1.25 1 0.95 1 0.0313307 0.00662156
3.4 1.25 1 1 1 0.0283384 0.00725499
3.4 1.25 1 1.05 1 0.0249935 0.00783903
3.4 1.25 1 1.1 1 0.0212627 0.00860594
3.4 1.25 1 1.15 1 0.0164627 0.00935631
3.4 1.25 1 1.2 1 0.0105151 0.0103302

3.5 1.25 1 0 1 0.0499255 2.72879e-08
3.5 1.25 1 0.05 1 0.0498853 0.000286706
3.5 1.25 1 0.1 1 0.0497618 0.000571835
3.5 1.25 1 0.15 1 0.0495461 0.000866092
3.5 1.25 1 0.2 1 0.0492694 0.00115399
3.5 1.25 1 0.25 1 0.0488581 0.00144761
3.5 1.25 1 0.3 1 0.0483965 0.00175152
3.5 1.25 1 0.35 1 0.0478908 0.00206006
3.5 1.25 1 0.4 1 0.0471877 0.00239089
3.5 1.25 1 0.45 1 0.0464985 0.00265215
3.5 1.25 1 0.5 1 0.0455729 0.00295694
3.5 1.25 1 0.55 1 0.0446302 0.00332263
3.5 1.25 1 0.6 1 0.043448 0.00366649
3.5 1.25 1 0.65 1 0.0421955 0.00399698
3.5 1.25 1 0.7 1 0.0409146 0.00435895
3.5 1.25 1 0.75 1 0.0393165 0.00472282
3.5 1.25 1 0.8 1 0.0375763 0.00519963
3.5 1.25 1 0.85 1 0.0356697 0.00558293
3.5 1.25 1 0.9 1 0.0336257 0.00598654
3.5 1.25 1 0.95 1 0.0310077 0.00660013
3.5 1.25 1 1 1 0.0281582 0.00700698
3.5 1.25 1 1.05 1 0.0251149 0.00762411
3.5 1.25 1 1.1 1 0.0212291 0.00836561
3.5 1.25 1 1.15 1 0.0165945 0.0092049
3.5 1.25 1 1.2 1 0.0110372 0.0101775

3.6 1.25 1 0 1 0.0488313 3.83599e-08
3.6 1.25 1 0.05 1 0.048794 0.000281777
3.6 1.25 1 0.1 1 0.0486739 0.000557148
3.6 1.25 1 0.15 1 0.0484732 0.00084371
3.6 1.25 1 0.2 1 0.0482013 0.00113477
3.6 1.25 1 0.25 1 0.0478504 0.00140658
3.6 1.25 1 0.3 1 0.0473968 0.00171222
3.6 1.25 1 0.35 1 0.0468736 0.00197854
3.6 1.25 1 0.4 1 0.0462376 0.00228819
3.6 1.25 1 0.45 1 0.0455082 0.00261109
3.6 1.25 1 0.5 1 0.0447109 0.00293098
3.6 1.25 1 0.55 1 0.043758 0.00326912
3.6 1.25 1 0.6 1 0.0426145 0.00360774
3.6 1.25 1 0.65 1 0.0415486 0.00391141
3.6 1.25 1 0.7 1 0.0402203 0.00422292
3.6 1.25 1 0.75 1 0.038673 0.00466057
3.6 1.25 1 0.8 1 0.0370347 0.00510194
3.6 1.25 1 0.85 1 0.0351993 0.00551539
3.6 1.25 1 0.9 1 0.0331436 0.00583521
3.6 1.25 1 0.95 1 0.0307187 0.00649112
3.6 1.25 1 1 1 0.0281351 0.00691791
3.6 1.25 1 1.05 1 0.0250638 0.00742026
3.6 1.25 1 1.1 1 0.0213899 0.00817216
3.6 1.25 1 1.15 1 0.0170449 0.00899284
3.6 1.25 1 1.2 1 0.0116622 0.00996369

3.7 1.25 1 0 1 0.0477844 -nan
3.7 1.25 1 0.05 1 0.0477461 0.000273529
3.7 1.25 1 0.1 1 0.0476314 0.000548979
3.7 1.25 1 0.15 1 0.0474378 0.000831224
3.7 1.25 1 0.2 1 0.0471678 0.00110556
3.7 1.25 1 0.25 1 0.0468412 0.00141011
3.7 1.25 1 0.3 1 0.0464156 0.00168657
3.7 1.25 1 0.35 1 0.0458822 0.00193121
3.7 1.25 1 0.4 1 0.0452805 0.00225108
3.7 1.25 1 0.45 1 0.0445783 0.0025473
3.7 1.25 1 0.5 1 0.0437956 0.00284831
3.7 1.25 1 0.55 1 0.0429038 0.00313324
3.7 1.25 1 0.6 1 0.0419681 0.00349002
3.7 1.25 1 0.65 1 0.0408006 0.00382344
3.7 1.25 1 0.7 1 0.0394322 0.00417117
3.7 1.25 1 0.75 1 0.0380554 0.00455098
3.7 1.25 1 0.8 1 0.0365122 0.00495257
3.7 1.25 1 0.85 1 0.0347225 0.00533863
3.7 1.25 1 0.9 1 0.0327521 0.00579388
3.7 1.25 1 0.95 1 0.0304613 0.00624749
3.7 1.25 1 1 1 0.0278838 0.00681953
3.7 1.25 1 1.05 1 0.0249531 0.00735515
3.7 1.25 1 1.1 1 0.0213953 0.00800689
3.7 1.25 1 1.15 1 0.0172011 0.00876596
3.7 1.25 1 1.2 1 0.0120514 0.00966401

3.8 1.25 1 0 1 0.0467817 2.16119e-08
3.8 1.25 1 0.05 1 0.0467434 0.000270351
3.8 1.25 1 0.1 1 0.0466361 0.000536954
3.8 1.25 1 0.15 1 0.0464397 0.000817426
3.8 1.25 1 0.2 1 0.0461852 0.00107555
3.8 1.25 1 0.25 1 0.045867 0.00136042
3.8 1.25 1 0.3 1 0.0454594 0.00161378
3.8 1.25 1 0.35 1 0.044958 0.00191394
3.8 1.25 1 0.4 1 0.0443509 0.00217723
3.8 1.25 1 0.45 1 0.0436921 0.00253563
3.8 1.25 1 0.5 1 0.0429778 0.00280697
3.8 1.25 1 0.55 1 0.0421388 0.00311467
3.8 1.25 1 0.6 1 0.0410871 0.00344048
3.8 1.25 1 0.65 1 0.0400103 0.00374367
3.8 1.25 1 0.7 1 0.0389 0.00403899
3.8 1.25 1 0.75 1 0.0374643 0.00446327
3.8 1.25 1 0.8 1 0.035855 0.00482961
3.8 1.25 1 0.85 1 0.034123 0.00527428
3.8 1.25 1 0.9 1 0.0322552 0.00567547
3.8 1.25 1 0.95 1 0.0300474 0.00619259
3.8 1.25 1 1 1 0.0276255 0.00663223
3.8 1.25 1 1.05 1 0.0248878 0.00716078
3.8 1.25 1 1.1 1 0.0215225 0.00781252
3.8 1.25 1 1.15 1 0.0175406 0.0086371
3.8 1.25 1 1.2 1 0.012258 0.00951092

3.9 1.25 1 0 1 0.0458205 2.02335e-08
3.9 1.25 1 0.05 1 0.0457842 0.000259826
3.9 1.25 1 0.1 1 0.0456766 0.000526611
3.9 1.25 1 0.15 1 0.0455095 0.000793861
3.9 1.25 1 0.2 1 0.0452815 0.00106976
3.9 1.25 1 0.25 1 0.0449498 0.00132305
3.9 1.25 1 0.3 1 0.0445514 0.00160342
3.9 1.25 1 0.35 1 0.0440764 0.00186617
3.9 1.25 1 0.4 1 0.0435129 0.00216833
3.9 1.25 1 0.45 1 0.0428921 0.00246658
3.9 1.25 1 0.5 1 0.0421533 0.00276098
3.9 1.25 1 0.55 1 0.0413471 0.00305492
3.9 1.25 1 0.6 1 0.0404001 0.00338047
3.9 1.25 1 0.65 1 0.039297 0.00373323
3.9 1.25 1 0.7 1 0.0381057 0.00402478
3.9 1.25 1 0.75 1 0.0369041 0.00438948
3.9 1.25 1 0.8 1 0.035363 0.00475456
3.9 1.25 1 0.85 1 0.033724 0.00511702
3.9 1.25 1 0.9 1 0.0318544 0.00551323
3.9 1.25 1 0.95 1 0.0297364 0.0059609
3.9 1.25 1 1 1 0.0274253 0.0064534
3.9 1.25 1 1.05 1 0.0247416 0.00705436
3.9 1.25 1 1.1 1 0.0214562 0.00772927
3.9 1.25 1 1.15 1 0.0174489 0.00834556
3.9 1.25 1 1.2 1 0.0126369 0.00926425

4 1.25 1 0 1 0.0448983 -nan
4 1.25 1 0.05 1 0.0448711 0.000259758
4 1.25 1 0.1 1 0.0447615 0.000515178
4 1.25 1 0.15 1 0.0446076 0.000766924
4 1.25 1 0.2 1 0.0443715 0.00103775
4 1.25 1 0.25 1 0.0440597 0.00130846
4 1.25 1 0.3 1 0.0436788 0.00157885
4 1.25 1 0.35 1 0.0432122 0.00181833
4 1.25 1 0.4 1 0.0426914 0.00211496
4 1.25 1 0.45 1 0.0420523 0.00240739
4 1.25 1 0.5 1 0.0413949 0.00269238
4 1.25 1 0.55 1 0.0405596 0.00301777
4 1.25 1 0.6 1 0.0396996 0.003315
4 1.25 1 0.65 1 0.0386657 0.00362956
4 1.25 1 0.7 1 0.0374588 0.00394063
4 1.25 1 0.75 1 0.0362683 0.00428264
