alpha b0 d sigma tau Gmean Gstd
1.9 1.25 1 0.2 0.6 0.0770273 0.00137613
1.9 1.25 1 0.25 0.6 0.0764513 0.00175611
1.9 1.25 1 0.3 0.6 0.0758077 0.00209374
1.9 1.25 1 0.35 0.6 0.0750315 0.00246564
1.9 1.25 1 0.4 0.6 0.0740343 0.00283466
1.9 1.25 1 0.45 0.6 0.0729292 0.00319738
1.9 1.25 1 0.5 0.6 0.0717198 0.00361238
1.9 1.25 1 0.55 0.6 0.0703302 0.00399053
1.9 1.25 1 0.6 0.6 0.0687844 0.00440749
1.9 1.25 1 0.65 0.6 0.067083 0.00474547
1.9 1.25 1 0.7 0.6 0.0651728 0.0051355
1.9 1.25 1 0.75 0.6 0.0630788 0.00564002
1.9 1.25 1 0.8 0.6 0.0607338 0.00616415
1.9 1.25 1 0.85 0.6 0.0581562 0.00644725
1.9 1.25 1 0.9 0.6 0.0553029 0.00701895
1.9 1.25 1 0.95 0.6 0.052151 0.00760906
1.9 1.25 1 1 0.6 0.0487036 0.00801354
1.9 1.25 1 1.05 0.6 0.0447755 0.00892523
1.9 1.25 1 1.1 0.6 0.0403714 0.0094352
1.9 1.25 1 1.15 0.6 0.0353877 0.0100437
1.9 1.25 1 1.2 0.6 0.0295587 0.0109647

2 1.25 1 0 0.6 0.0753342 3.41809e-08
2 1.25 1 0.05 0.6 0.0752768 0.00033118
2 1.25 1 0.1 0.6 0.0751141 0.000667105
2 1.25 1 0.15 0.6 0.0748285 0.00100507
2 1.25 1 0.2 0.6 0.0744248 0.00134939
2 1.25 1 0.25 0.6 0.0739432 0.0016951
2 1.25 1 0.3 0.6 0.0732664 0.00201688
2 1.25 1 0.35 0.6 0.0725616 0.00240633
2 1.25 1 0.4 0.6 0.0716772 0.00277037
2 1.25 1 0.45 0.6 0.07064 0.0031191
2 1.25 1 0.5 0.6 0.069456 0.00348783
2 1.25 1 0.55 0.6 0.0681902 0.00380257
2 1.25 1 0.6 0.6 0.0668028 0.00423778
2 1.25 1 0.65 0.6 0.0650178 0.00461891
2 1.25 1 0.7 0.6 0.0634135 0.00505824
2 1.25 1 0.75 0.6 0.0612888 0.00541013
2 1.25 1 0.8 0.6 0.0591714 0.00588979
2 1.25 1 0.85 0.6 0.0568502 0.0063103
2 1.25 1 0.9 0.6 0.0540471 0.00680788
2 1.25 1 0.95 0.6 0.0512364 0.00735833
2 1.25 1 1 0.6 0.0478131 0.00789016
2 1.25 1 1.05 0.6 0.0441388 0.00844084
2 1.25 1 1.1 0.6 0.0400111 0.00899293
2 1.25 1 1.15 0.6 0.0354839 0.0098911
2 1.25 1 1.2 0.6 0.0300169 0.010556

2.1 1.25 1 0 0.6 0.0728522 5.4305e-09
2.1 1.25 1 0.05 0.6 0.0727982 0.000323112
2.1 1.25 1 0.1 0.6 0.0726401 0.000649617
2.1 1.25 1 0.15 0.6 0.0723845 0.000983732
2.1 1.25 1 0.2 0.6 0.0719889 0.00130699
2.1 1.25 1 0.25 0.6 0.0715342 0.00164586
2.1 1.25 1 0.3 0.6 0.0709659 0.00196882
2.1 1.25 1 0.35 0.6 0.070234 0.00232605
2.1 1.25 1 0.4 0.6 0.0693845 0.00263773
2.1 1.25 1 0.45 0.6 0.0683744 0.0029663
2.1 1.25 1 0.5 0.6 0.0673681 0.00336916
2.1 1.25 1 0.55 0.6 0.0661124 0.00372844
2.1 1.25 1 0.6 0.6 0.0648389 0.00407448
2.1 1.25 1 0.65 0.6 0.0632266 0.00445082
2.1 1.25 1 0.7 0.6 0.0615349 0.00481725
2.1 1.25 1 0.75 0.6 0.0597477 0.00521917
2.1 1.25 1 0.8 0.6 0.0577006 0.00570599
2.1 1.25 1 0.85 0.6 0.0555466 0.00604317
2.1 1.25 1 0.9 0.6 0.0529207 0.00659768
2.1 1.25 1 0.95 0.6 0.0501565 0.00715498
2.1 1.25 1 1 0.6 0.0470701 0.00756323
2.1 1.25 1 1.05 0.6 0.0438178 0.0081296
2.1 1.25 1 1.1 0.6 0.0400559 0.00871568
2.1 1.25 1 1.15 0.6 0.0353846 0.00949132
2.1 1.25 1 1.2 0.6 0.0302984 0.0101533

2.2 1.25 1 0 0.6 0.0705302 -nan
2.2 1.25 1 0.05 0.6 0.0704821 0.000314727
2.2 1.25 1 0.1 0.6 0.0703351 0.000632053
2.2 1.25 1 0.15 0.6 0.0700775 0.000931113
2.2 1.25 1 0.2 0.6 0.0697197 0.00127618
2.2 1.25 1 0.25 0.6 0.0692949 0.00158337
2.2 1.25 1 0.3 0.6 0.0687448 0.00191452
2.2 1.25 1 0.35 0.6 0.0680624 0.00223074
2.2 1.25 1 0.4 0.6 0.0672913 0.00260026
2.2 1.25 1 0.45 0.6 0.0663665 0.00293672
2.2 1.25 1 0.5 0.6 0.0653833 0.00324408
2.2 1.25 1 0.55 0.6 0.0641881 0.00362862
2.2 1.25 1 0.6 0.6 0.0629581 0.00394607
2.2 1.25 1 0.65 0.6 0.0615938 0.00426276
2.2 1.25 1 0.7 0.6 0.0600251 0.00471401
2.2 1.25 1 0.75 0.6 0.0581877 0.00508817
2.2 1.25 1 0.8 0.6 0.056337 0.00552133
2.2 1.25 1 0.85 0.6 0.0542436 0.00588385
2.2 1.25 1 0.9 0.6 0.0519453 0.0063764
2.2 1.25 1 0.95 0.6 0.0494151 0.0068238
2.2 1.25 1 1 0.6 0.0463466 0.00729293
2.2 1.25 1 1.05 0.6 0.0431633 0.00793256
2.2 1.25 1 1.1 0.6 0.0394743 0.00858003
2.2 1.25 1 1.15 0.6 0.0355106 0.00910764
2.2 1.25 1 1.2 0.6 0.0304868 0.0098931

2.3 1.25 1 0 0.6 0.0683532 -nan
2.3 1.25 1 0.05 0.6 0.0683107 0.000303713
2.3 1.25 1 0.1 0.6 0.0681658 0.00060961
2.3 1.25 1 0.15 0.6 0.0679527 0.0009101
2.3 1.25 1 0.2 0.6 0.0676161 0.00121735
2.3 1.25 1 0.25 0.6 0.067169 0.00153173
2.3 1.25 1 0.3 0.6 0.0666427 0.00185425
2.3 1.25 1 0.35 0.6 0.0660449 0.00217148
2.3 1.25 1 0.4 0.6 0.065333 0.00246824
2.3 1.25 1 0.45 0.6 0.0645084 0.00283066
2.3 1.25 1 0.5 0.6 0.0635273 0.00312347
2.3 1.25 1 0.55 0.6 0.0624393 0.00344896
2.3 1.25 1 0.6 0.6 0.0612305 0.00383247
2.3 1.25 1 0.65 0.6 0.0599237 0.00417002
2.3 1.25 1 0.7 0.6 0.0583995 0.00451361
2.3 1.25 1 0.75 0.6 0.0568675 0.0049385
2.3 1.25 1 0.8 0.6 0.0549468 0.00537844
2.3 1.25 1 0.85 0.6 0.052951 0.0057535
2.3 1.25 1 0.9 0.6 0.0507217 0.00621991
2.3 1.25 1 0.95 0.6 0.0484218 0.0066391
2.3 1.25 1 1 0.6 0.0457147 0.00713538
2.3 1.25 1 1.05 0.6 0.042546 0.00770894
2.3 1.25 1 1.1 0.6 0.0392019 0.00825046
2.3 1.25 1 1.15 0.6 0.0352054 0.00893918
2.3 1.25 1 1.2 0.6 0.0308285 0.00960606

2.4 1.25 1 0 0.6 0.0663079 4.66406e-08
2.4 1.25 1 0.05 0.6 0.0662621 0.000294524
2.4 1.25 1 0.1 0.6 0.0661369 0.000585343
2.4 1.25 1 0.15 0.6 0.065904 0.000893387
2.4 1.25 1 0.2 0.6 0.0656157 0.00118365
2.4 1.25 1 0.25 0.6 0.0651895 0.00147925
2.4 1.25 1 0.3 0.6 0.0647115 0.00179261
2.4 1.25 1 0.35 0.6 0.0641292 0.00211186
2.4 1.25 1 0.4 0.6 0.0634161 0.00242883
2.4 1.25 1 0.45 0.6 0.0626418 0.00272072
2.4 1.25 1 0.5 0.6 0.0617384 0.00302603
2.4 1.25 1 0.55 0.6 0.0607591 0.00338405
2.4 1.25 1 0.6 0.6 0.0596822 0.0037299
2.4 1.25 1 0.65 0.6 0.0583226 0.00406832
2.4 1.25 1 0.7 0.6 0.0569505 0.0044101
2.4 1.25 1 0.75 0.6 0.0554093 0.00482659
2.4 1.25 1 0.8 0.6 0.0537886 0.00515044
2.4 1.25 1 0.85 0.6 0.0518462 0.00559664
2.4 1.25 1 0.9 0.6 0.0497999 0.00600416
2.4 1.25 1 0.95 0.6 0.0474534 0.00646029
2.4 1.25 1 1 0.6 0.0449323 0.00699183
2.4 1.25 1 1.05 0.6 0.0421248 0.00746266
2.4 1.25 1 1.1 0.6 0.0389022 0.00797086
2.4 1.25 1 1.15 0.6 0.035087 0.00856944
2.4 1.25 1 1.2 0.6 0.0308223 0.00924272

2.5 1.25 1 0 0.6 0.0643827 3.49091e-08
2.5 1.25 1 0.05 0.6 0.0643423 0.000287113
2.5 1.25 1 0.1 0.6 0.0642153 0.000572434
2.5 1.25 1 0.15 0.6 0.0640188 0.000852513
2.5 1.25 1 0.2 0.6 0.0637066 0.00115446
2.5 1.25 1 0.25 0.6 0.0633251 0.00144531
2.5 1.25 1 0.3 0.6 0.0628824 0.00173734
2.5 1.25 1 0.35 0.6 0.0623223 0.00202672
2.5 1.25 1 0.4 0.6 0.0616694 0.00234966
2.5 1.25 1 0.45 0.6 0.0609129 0.00266085
2.5 1.25 1 0.5 0.6 0.0601054 0.00299471
2.5 1.25 1 0.55 0.6 0.0591741 0.00328522
2.5 1.25 1 0.6 0.6 0.0580789 0.00361275
2.5 1.25 1 0.65 0.6 0.0569331 0.0039407
2.5 1.25 1 0.7 0.6 0.0555412 0.00431762
2.5 1.25 1 0.75 0.6 0.0540802 0.00464509
2.5 1.25 1 0.8 0.6 0.0524553 0.00496432
2.5 1.25 1 0.85 0.6 0.0508094 0.00535045
2.5 1.25 1 0.9 0.6 0.0489778 0.005779
2.5 1.25 1 0.95 0.6 0.0466754 0.00629054
2.5 1.25 1 1 0.6 0.0441983 0.00672801
2.5 1.25 1 1.05 0.6 0.0414508 0.00719477
2.5 1.25 1 1.1 0.6 0.0384965 0.00774756
2.5 1.25 1 1.15 0.6 0.0348687 0.00833201
2.5 1.25 1 1.2 0.6 0.0309208 0.00911095

2.6 1.25 1 0 0.6 0.0625671 -nan
2.6 1.25 1 0.05 0.6 0.0625252 0.00027702
2.6 1.25 1 0.1 0.6 0.0624086 0.000554973
2.6 1.25 1 0.15 0.6 0.0622105 0.000842622
2.6 1.25 1 0.2 0.6 0.0619332 0.00111485
2.6 1.25 1 0.25 0.6 0.0616022 0.0013927
2.6 1.25 1 0.3 0.6 0.0611315 0.0016827
2.6 1.25 1 0.35 0.6 0.0606234 0.0019675
2.6 1.25 1 0.4 0.6 0.0599982 0.0022831
2.6 1.25 1 0.45 0.6 0.0592842 0.00255481
2.6 1.25 1 0.5 0.6 0.05852 0.00290897
2.6 1.25 1 0.55 0.6 0.0576605 0.00318244
2.6 1.25 1 0.6 0.6 0.0565845 0.00348055
2.6 1.25 1 0.65 0.6 0.0555443 0.00381202
2.6 1.25 1 0.7 0.6 0.0542116 0.00419032
2.6 1.25 1 0.75 0.6 0.0528555 0.00449829
2.6 1.25 1 0.8 0.6 0.051343 0.00483809
2.6 1.25 1 0.85 0.6 0.0497835 0.00529273
2.6 1.25 1 0.9 0.6 0.0478193 0.00570246
2.6 1.25 1 0.95 0.6 0.0458501 0.00609879
2.6 1.25 1 1 0.6 0.0434266 0.00650054
2.6 1.25 1 1.05 0.6 0.0410316 0.00692403
2.6 1.25 1 1.1 0.6 0.0380934 0.00753818
2.6 1.25 1 1.15 0.6 0.0347671 0.00813675
2.6 1.25 1 1.2 0.6 0.030946 0.00883404

2.7 1.25 1 0 0.6 0.060852 -nan
2.7 1.25 1 0.05 0.6 0.0608155 0.000271526
2.7 1.25 1 0.1 0.6 0.060706 0.000545853
2.7 1.25 1 0.15 0.6 0.06051 0.000818435
2.7 1.25 1 0.2 0.6 0.0602454 0.00110571
2.7 1.25 1 0.25 0.6 0.0599122 0.00134994
2.7 1.25 1 0.3 0.6 0.0594974 0.00165505
2.7 1.25 1 0.35 0.6 0.0589798 0.0019313
2.7 1.25 1 0.4 0.6 0.0584417 0.00220188
2.7 1.25 1 0.45 0.6 0.0577428 0.00249333
2.7 1.25 1 0.5 0.6 0.0570123 0.00280805
2.7 1.25 1 0.55 0.6 0.0562332 0.0031159
2.7 1.25 1 0.6 0.6 0.055221 0.00338079
2.7 1.25 1 0.65 0.6 0.0541413 0.00371531
2.7 1.25 1 0.7 0.6 0.0529697 0.00409496
2.7 1.25 1 0.75 0.6 0.0517069 0.00439721
2.7 1.25 1 0.8 0.6 0.0503295 0.00474343
2.7 1.25 1 0.85 0.6 0.0487529 0.00504261
2.7 1.25 1 0.9 0.6 0.0468605 0.00550421
2.7 1.25 1 0.95 0.6 0.0449438 0.00588174
2.7 1.25 1 1 0.6 0.0427259 0.00630534
2.7 1.25 1 1.05 0.6 0.0403159 0.00675358
2.7 1.25 1 1.1 0.6 0.0376905 0.00732014
2.7 1.25 1 1.15 0.6 0.0346057 0.00778014
2.7 1.25 1 1.2 0.6 0.0309226 0.00853207

2.8 1.25 1 0 0.6 0.0592292 3.42823e-08
2.8 1.25 1 0.05 0.6 0.0591956 0.000262509
2.8 1.25 1 0.1 0.6 0.0590954 0.000529403
2.8 1.25 1 0.15 0.6 0.0589192 0.00080292
2.8 1.25 1 0.2 0.6 0.0586495 0.00105821
2.8 1.25 1 0.25 0.6 0.0583728 0.00132747
2.8 1.25 1 0.3 0.6 0.0579395 0.00161459
2.8 1.25 1 0.35 0.6 0.0574878 0.00189278
2.8 1.25 1 0.4 0.6 0.0569432 0.00216567
2.8 1.25 1 0.45 0.6 0.0563213 0.00244509
2.8 1.25 1 0.5 0.6 0.0556108 0.00273976
2.8 1.25 1 0.55 0.6 0.054759 0.00299045
2.8 1.25 1 0.6 0.6 0.0539361 0.00332684
2.8 1.25 1 0.65 0.6 0.0528479 0.00363299
2.8 1.25 1 0.7 0.6 0.0517692 0.00393931
2.8 1.25 1 0.75 0.6 0.0505467 0.00429736
2.8 1.25 1 0.8 0.6 0.0491273 0.00459797
2.8 1.25 1 0.85 0.6 0.0476644 0.00496908
2.8 1.25 1 0.9 0.6 0.0460257 0.00531758
2.8 1.25 1 0.95 0.6 0.0441355 0.00572682
2.8 1.25 1 1 0.6 0.042145 0.00610435
2.8 1.25 1 1.05 0.6 0.0398456 0.00664281
2.8 1.25 1 1.1 0.6 0.0373711 0.00714332
2.8 1.25 1 1.15 0.6 0.0342637 0.00774449
2.8 1.25 1 1.2 0.6 0.0306874 0.00834532

2.9 1.25 1 0 0.6 0.0576915 1.85097e-08
2.9 1.25 1 0.05 0.6 0.0576539 0.000258393
2.9 1.25 1 0.1 0.6 0.0575565 0.000514173
2.9 1.25 1 0.15 0.6 0.0573994 0.000773963
2.9 1.25 1 0.2 0.6 0.0571566 0.0010431
2.9 1.25 1 0.25 0.6 0.0568568 0.00128789
2.9 1.25 1 0.3 0.6 0.0564705 0.00156297
2.9 1.25 1 0.35 0.6 0.0560716 0.00182295
2.9 1.25 1 0.4 0.6 0.0554839 0.00207142
2.9 1.25 1 0.45 0.6 0.0549186 0.00238943
2.9 1.25 1 0.5 0.6 0.0542473 0.00267117
2.9 1.25 1 0.55 0.6 0.0535192 0.0029646
2.9 1.25 1 0.6 0.6 0.0526117 0.00318625
2.9 1.25 1 0.65 0.6 0.0516826 0.00358909
2.9 1.25 1 0.7 0.6 0.0505879 0.00387696
2.9 1.25 1 0.75 0.6 0.0494044 0.0041833
2.9 1.25 1 0.8 0.6 0.0481477 0.00445826
2.9 1.25 1 0.85 0.6 0.0467164 0.00483095
2.9 1.25 1 0.9 0.6 0.0450793 0.0051706
2.9 1.25 1 0.95 0.6 0.0433817 0.00559838
2.9 1.25 1 1 0.6 0.0414022 0.0060141
2.9 1.25 1 1.05 0.6 0.039385 0.00641252
2.9 1.25 1 1.1 0.6 0.0368076 0.00698614
2.9 1.25 1 1.15 0.6 0.0339924 0.00740428
2.9 1.25 1 1.2 0.6 0.0305543 0.00807798

3 1.25 1 0 0.6 0.0562322 -nan
3 1.25 1 0.05 0.6 0.0562 0.000251694
3 1.25 1 0.1 0.6 0.0561151 0.000500123
3 1.25 1 0.15 0.6 0.0559475 0.000760055
3 1.25 1 0.2 0.6 0.0557324 0.00101032
3 1.25 1 0.25 0.6 0.0554302 0.00126101
3 1.25 1 0.3 0.6 0.0550964 0.00151167
3 1.25 1 0.35 0.6 0.05464 0.00178352
3 1.25 1 0.4 0.6 0.0541843 0.00205292
3 1.25 1 0.45 0.6 0.0535797 0.00232542
3 1.25 1 0.5 0.6 0.0529579 0.00257647
3 1.25 1 0.55 0.6 0.0522425 0.00289169
3 1.25 1 0.6 0.6 0.0513827 0.00314456
3 1.25 1 0.65 0.6 0.0504683 0.00343675
3 1.25 1 0.7 0.6 0.0494562 0.00373103
3 1.25 1 0.75 0.6 0.0483411 0.00411156
3 1.25 1 0.8 0.6 0.047091 0.00442947
3 1.25 1 0.85 0.6 0.0457427 0.00469336
3 1.25 1 0.9 0.6 0.0443115 0.00507441
3 1.25 1 0.95 0.6 0.0425137 0.00542514
3 1.25 1 1 0.6 0.0407867 0.00586875
3 1.25 1 1.05 0.6 0.0387635 0.00627648
3 1.25 1 1.1 0.6 0.0362856 0.00667562
3 1.25 1 1.15 0.6 0.0336477 0.00734622
3 1.25 1 1.2 0.6 0.0307046 0.00793318

3.1 1.25 1 0 0.6 0.0548455 -nan
3.1 1.25 1 0.05 0.6 0.0548185 0.000244055
3.1 1.25 1 0.1 0.6 0.0547288 0.000487209
3.1 1.25 1 0.15 0.6 0.0545719 0.000744266
3.1 1.25 1 0.2 0.6 0.0543702 0.000978827
3.1 1.25 1 0.25 0.6 0.0540876 0.00123084
3.1 1.25 1 0.3 0.6 0.0537631 0.00148443
3.1 1.25 1 0.35 0.6 0.0533836 0.00175691
3.1 1.25 1 0.4 0.6 0.0528429 0.00199936
3.1 1.25 1 0.45 0.6 0.0523791 0.00226608
3.1 1.25 1 0.5 0.6 0.0517241 0.00251508
3.1 1.25 1 0.55 0.6 0.0510594 0.00275935
3.1 1.25 1 0.6 0.6 0.0502232 0.0031009
3.1 1.25 1 0.65 0.6 0.0493112 0.00333649
3.1 1.25 1 0.7 0.6 0.0484518 0.00364798
3.1 1.25 1 0.75 0.6 0.0473175 0.00396628
3.1 1.25 1 0.8 0.6 0.0461159 0.00431297
3.1 1.25 1 0.85 0.6 0.0448915 0.00459633
3.1 1.25 1 0.9 0.6 0.0435073 0.00491962
3.1 1.25 1 0.95 0.6 0.0419328 0.00527705
3.1 1.25 1 1 0.6 0.0399892 0.00573572
3.1 1.25 1 1.05 0.6 0.0381342 0.00611052
3.1 1.25 1 1.1 0.6 0.0359374 0.00659596
3.1 1.25 1 1.15 0.6 0.0333634 0.00710612
3.1 1.25 1 1.2 0.6 0.0304367 0.00774326

3.2 1.25 1 0 0.6 0.0535261 -nan
3.2 1.25 1 0.05 0.6 0.053499 0.000239904
3.2 1.25 1 0.1 0.6 0.0534194 0.00047928
3.2 1.25 1 0.15 0.6 0.053252 0.000714524
3.2 1.25 1 0.2 0.6 0.0530714 0.000965269
3.2 1.25 1 0.25 0.6 0.0528112 0.00121075
3.2 1.25 1 0.3 0.6 0.052477 0.00146116
3.2 1.25 1 0.35 0.6 0.0520706 0.00169336
3.2 1.25 1 0.4 0.6 0.0516641 0.00196443
3.2 1.25 1 0.45 0.6 0.0511248 0.00219861
3.2 1.25 1 0.5 0.6 0.050581 0.0024885
3.2 1.25 1 0.55 0.6 0.0498981 0.00273078
3.2 1.25 1 0.6 0.6 0.0491264 0.0030318
3.2 1.25 1 0.65 0.6 0.0482989 0.00326748
3.2 1.25 1 0.7 0.6 0.0473646 0.00358848
3.2 1.25 1 0.75 0.6 0.0463689 0.00386693
3.2 1.25 1 0.8 0.6 0.045338 0.00410489
3.2 1.25 1 0.85 0.6 0.0440037 0.00451445
3.2 1.25 1 0.9 0.6 0.0426979 0.00480256
3.2 1.25 1 0.95 0.6 0.0411207 0.00522661
3.2 1.25 1 1 0.6 0.0394036 0.00558822
3.2 1.25 1 1.05 0.6 0.0376259 0.00600152
3.2 1.25 1 1.1 0.6 0.0354295 0.00645809
3.2 1.25 1 1.15 0.6 0.0331626 0.00698469
3.2 1.25 1 1.2 0.6 0.030273 0.00752068

3.3 1.25 1 0 0.6 0.0522691 2.84778e-08
3.3 1.25 1 0.05 0.6 0.052244 0.000237168
3.3 1.25 1 0.1 0.6 0.0521694 0.000464942
3.3 1.25 1 0.15 0.6 0.0520292 0.000701231
3.3 1.25 1 0.2 0.6 0.0518276 0.000942475
3.3 1.25 1 0.25 0.6 0.0515672 0.00116433
3.3 1.25 1 0.3 0.6 0.0512803 0.00141458
3.3 1.25 1 0.35 0.6 0.0509195 0.00165201
3.3 1.25 1 0.4 0.6 0.0504752 0.00187424
3.3 1.25 1 0.45 0.6 0.0499665 0.00215871
3.3 1.25 1 0.5 0.6 0.0493977 0.00242678
3.3 1.25 1 0.55 0.6 0.0487595 0.00264582
3.3 1.25 1 0.6 0.6 0.0481088 0.00288562
3.3 1.25 1 0.65 0.6 0.0472958 0.00322672
3.3 1.25 1 0.7 0.6 0.0463514 0.00351103
3.3 1.25 1 0.75 0.6 0.0453958 0.00376559
3.3 1.25 1 0.8 0.6 0.0443334 0.00408678
3.3 1.25 1 0.85 0.6 0.0431712 0.0044075
3.3 1.25 1 0.9 0.6 0.0419372 0.00473623
3.3 1.25 1 0.95 0.6 0.040371 0.00509094
3.3 1.25 1 1 0.6 0.0388647 0.00544249
3.3 1.25 1 1.05 0.6 0.0369529 0.00587156
3.3 1.25 1 1.1 0.6 0.0349043 0.00625234
3.3 1.25 1 1.15 0.6 0.0327862 0.00665666
3.3 1.25 1 1.2 0.6 0.0299334 0.00733059

3.4 1.25 1 0 0.6 0.0510702 2.72322e-08
3.4 1.25 1 0.05 0.6 0.0510424 0.000228877
3.4 1.25 1 0.1 0.6 0.0509637 0.000453987
3.4 1.25 1 0.15 0.6 0.0508346 0.000690149
3.4 1.25 1 0.2 0.6 0.050644 0.000916858
3.4 1.25 1 0.25 0.6 0.0504242 0.00114969
3.4 1.25 1 0.3 0.6 0.0501385 0.00138358
3.4 1.25 1 0.35 0.6 0.0497814 0.00163155
3.4 1.25 1 0.4 0.6 0.0493481 0.00184768
3.4 1.25 1 0.45 0.6 0.048882 0.00210972
3.4 1.25 1 0.5 0.6 0.0483901 0.00232096
3.4 1.25 1 0.55 0.6 0.0477984 0.00262252
3.4 1.25 1 0.6 0.6 0.0470573 0.00286396
3.4 1.25 1 0.65 0.6 0.0463211 0.00314911
3.4 1.25 1 0.7 0.6 0.0455075 0.0034059
3.4 1.25 1 0.75 0.6 0.0445126 0.0037027
3.4 1.25 1 0.8 0.6 0.0435435 0.00397677
3.4 1.25 1 0.85 0.6 0.0423767 0.00428476
3.4 1.25 1 0.9 0.6 0.0411084 0.00459936
3.4 1.25 1 0.95 0.6 0.0397307 0.00497678
3.4 1.25 1 1 0.6 0.0382276 0.00529314
3.4 1.25 1 1.05 0.6 0.0365368 0.00573492
3.4 1.25 1 1.1 0.6 0.0344534 0.00614701
3.4 1.25 1 1.15 0.6 0.0324488 0.00665917
3.4 1.25 1 1.2 0.6 0.0297389 0.00710691

3.5 1.25 1 0 0.6 0.0499255 2.72879e-08
3.5 1.25 1 0.05 0.6 0.0499006 0.000223324
3.5 1.25 1 0.1 0.6 0.0498249 0.000449455
3.5 1.25 1 0.15 0.6 0.0497061 0.000665537
3.5 1.25 1 0.2 0.6 0.049526 0.00088891
3.5 1.25 1 0.25 0.6 0.0492958 0.00112022
3.5 1.25 1 0.3 0.6 0.0490184 0.00136932
3.5 1.25 1 0.35 0.6 0.0486933 0.0016052
3.5 1.25 1 0.4 0.6 0.0482809 0.00179959
3.5 1.25 1 0.45 0.6 0.0477936 0.00205878
3.5 1.25 1 0.5 0.6 0.0473295 0.00227041
3.5 1.25 1 0.55 0.6 0.046717 0.00257349
3.5 1.25 1 0.6 0.6 0.0461235 0.00284336
3.5 1.25 1 0.65 0.6 0.0453734 0.00307247
3.5 1.25 1 0.7 0.6 0.044582 0.0033506
3.5 1.25 1 0.75 0.6 0.0436817 0.00364155
3.5 1.25 1 0.8 0.6 0.0427509 0.00388687
3.5 1.25 1 0.85 0.6 0.0416364 0.00421571
3.5 1.25 1 0.9 0.6 0.0404188 0.00456797
3.5 1.25 1 0.95 0.6 0.0390895 0.00488503
3.5 1.25 1 1 0.6 0.0376468 0.0052036
3.5 1.25 1 1.05 0.6 0.0359318 0.00557287
3.5 1.25 1 1.1 0.6 0.0340677 0.00602788
3.5 1.25 1 1.15 0.6 0.0318984 0.00649103
3.5 1.25 1 1.2 0.6 0.0295517 0.00701414

3.6 1.25 1 0 0.6 0.0488313 3.83599e-08
3.6 1.25 1 0.05 0.6 0.0488092 0.000217173
3.6 1.25 1 0.1 0.6 0.0487424 0.000436972
3.6 1.25 1 0.15 0.6 0.0486268 0.000660792
3.6 1.25 1 0.2 0.6 0.0484513 0.000874165
3.6 1.25 1 0.25 0.6 0.0482162 0.00109956
3.6 1.25 1 0.3 0.6 0.0479711 0.0013109
3.6 1.25 1 0.35 0.6 0.0476454 0.00154586
3.6 1.25 1 0.4 0.6 0.0472651 0.00177763
3.6 1.25 1 0.45 0.6 0.0468318 0.00202031
3.6 1.25 1 0.5 0.6 0.0463225 0.00230526
3.6 1.25 1 0.55 0.6 0.0457872 0.00251611
3.6 1.25 1 0.6 0.6 0.0451445 0.00274633
3.6 1.25 1 0.65 0.6 0.0444562 0.0030092
3.6 1.25 1 0.7 0.6 0.0437126 0.00330846
3.6 1.25 1 0.75 0.6 0.042887 0.00351044
3.6 1.25 1 0.8 0.6 0.0419617 0.00378137
3.6 1.25 1 0.85 0.6 0.0409017 0.00410427
3.6 1.25 1 0.9 0.6 0.0397205 0.00437172
3.6 1.25 1 0.95 0.6 0.0384281 0.00478008
3.6 1.25 1 1 0.6 0.0370351 0.00513502
3.6 1.25 1 1.05 0.6 0.0354373 0.0055577
3.6 1.25 1 1.1 0.6 0.0336226 0.00580962
3.6 1.25 1 1.15 0.6 0.0316724 0.00639652
3.6 1.25 1 1.2 0.6 0.0293704 0.00695622

3.7 1.25 1 0 0.6 0.0477844 -nan
3.7 1.25 1 0.05 0.6 0.0477636 0.000212404
3.7 1.25 1 0.1 0.6 0.0476914 0.000423637
3.7 1.25 1 0.15 0.6 0.0475744 0.000648316
3.7 1.25 1 0.2 0.6 0.0474247 0.00086211
3.7 1.25 1 0.25 0.6 0.0472032 0.00107779
3.7 1.25 1 0.3 0.6 0.0469392 0.00129155
3.7 1.25 1 0.35 0.6 0.0466599 0.00152036
3.7 1.25 1 0.4 0.6 0.0462807 0.00174646
3.7 1.25 1 0.45 0.6 0.0458796 0.00196571
3.7 1.25 1 0.5 0.6 0.0453682 0.0022203
3.7 1.25 1 0.55 0.6 0.0448637 0.0024537
3.7 1.25 1 0.6 0.6 0.0442715 0.00267345
3.7 1.25 1 0.65 0.6 0.0436434 0.00291555
3.7 1.25 1 0.7 0.6 0.0428754 0.00317784
3.7 1.25 1 0.75 0.6 0.0420625 0.00340086
3.7 1.25 1 0.8 0.6 0.0411706 0.00376304
3.7 1.25 1 0.85 0.6 0.040102 0.00407142
3.7 1.25 1 0.9 0.6 0.0390619 0.00431424
3.7 1.25 1 0.95 0.6 0.0378256 0.00460689
3.7 1.25 1 1 0.6 0.03642 0.004905
3.7 1.25 1 1.05 0.6 0.0348452 0.00536852
3.7 1.25 1 1.1 0.6 0.0332107 0.00581003
3.7 1.25 1 1.15 0.6 0.0311941 0.00610025
3.7 1.25 1 1.2 0.6 0.0290355 0.00666535

3.8 1.25 1 0 0.6 0.0467817 2.16119e-08
