alpha b0 d sigma tau Gmean Gstd
0.2 1.25 1 0.4 5 0.183851 0.0220089
0.2 1.25 1 0.45 5 0.179265 0.0245954
0.2 1.25 1 0.5 5 0.17424 0.0275535
0.2 1.25 1 0.55 5 0.168944 0.0303887
0.2 1.25 1 0.6 5 0.162571 0.0328325
0.2 1.25 1 0.65 5 0.155694 0.0360323
0.2 1.25 1 0.7 5 0.147727 0.0390042
0.2 1.25 1 0.75 5 0.139673 0.0417458
0.2 1.25 1 0.8 5 0.131896 0.0442121
0.2 1.25 1 0.85 5 0.122507 0.047313
0.2 1.25 1 0.9 5 0.11269 0.0503196
0.2 1.25 1 0.95 5 0.101956 0.0533599
0.2 1.25 1 1 5 0.0909347 0.0571298
0.2 1.25 1 1.05 5 0.0784498 0.0586585
0.2 1.25 1 1.1 5 0.0661616 0.0627541
0.2 1.25 1 1.15 5 0.0510282 0.0662703
0.2 1.25 1 1.2 5 0.0387787 0.068973

0.3 1.25 1 0 5 0.183175 3.71597e-08
0.3 1.25 1 0.05 5 0.182855 0.00247245
0.3 1.25 1 0.1 5 0.181945 0.00495797
0.3 1.25 1 0.15 5 0.180474 0.00735214
0.3 1.25 1 0.2 5 0.178336 0.00992932
0.3 1.25 1 0.25 5 0.175645 0.012506
0.3 1.25 1 0.3 5 0.172143 0.0149032
0.3 1.25 1 0.35 5 0.16792 0.0173973
0.3 1.25 1 0.4 5 0.163376 0.0199627
0.3 1.25 1 0.45 5 0.157882 0.0225465
0.3 1.25 1 0.5 5 0.152105 0.0250836
0.3 1.25 1 0.55 5 0.144999 0.0274958
0.3 1.25 1 0.6 5 0.138271 0.0301756
0.3 1.25 1 0.65 5 0.130614 0.0328923
0.3 1.25 1 0.7 5 0.121067 0.0353105
0.3 1.25 1 0.75 5 0.111416 0.0383086
0.3 1.25 1 0.8 5 0.100593 0.0406889
0.3 1.25 1 0.85 5 0.0890909 0.0432631
0.3 1.25 1 0.9 5 0.0776086 0.0461486
0.3 1.25 1 0.95 5 0.0635714 0.0488677
0.3 1.25 1 1 5 0.0509813 0.0522967
0.3 1.25 1 1.05 5 0.035639 0.0551388
0.3 1.25 1 1.1 5 0.020575 0.0585454
0.3 1.25 1 1.15 5 0.00210403 0.0621667
0.3 1.25 1 1.2 5 -0.0148987 0.0641177

0.4 1.25 1 0 5 0.168531 -nan
0.4 1.25 1 0.05 5 0.168254 0.00223706
0.4 1.25 1 0.1 5 0.167161 0.00451027
0.4 1.25 1 0.15 5 0.165637 0.00674446
0.4 1.25 1 0.2 5 0.163419 0.00901049
0.4 1.25 1 0.25 5 0.160692 0.0112813
0.4 1.25 1 0.3 5 0.156935 0.0136196
0.4 1.25 1 0.35 5 0.152649 0.0159721
0.4 1.25 1 0.4 5 0.14741 0.0181933
0.4 1.25 1 0.45 5 0.141905 0.0206323
0.4 1.25 1 0.5 5 0.135704 0.0227842
0.4 1.25 1 0.55 5 0.128223 0.0252396
0.4 1.25 1 0.6 5 0.120075 0.0273015
0.4 1.25 1 0.65 5 0.111928 0.0299441
0.4 1.25 1 0.7 5 0.10192 0.0319417
0.4 1.25 1 0.75 5 0.0918469 0.0348443
0.4 1.25 1 0.8 5 0.0802312 0.0374066
0.4 1.25 1 0.85 5 0.0679637 0.040111
0.4 1.25 1 0.9 5 0.05359 0.0427593
0.4 1.25 1 0.95 5 0.0396834 0.0456305
0.4 1.25 1 1 5 0.0240522 0.0482381
0.4 1.25 1 1.05 5 0.00550078 0.0508834
0.4 1.25 1 1.1 5 -0.0125697 0.054271
0.4 1.25 1 1.15 5 -0.0327225 0.0578751
0.4 1.25 1 1.2 5 -0.0555157 0.0610636

0.5 1.25 1 0 5 0.156146 5.79519e-08
0.5 1.25 1 0.05 5 0.155832 0.00206094
0.5 1.25 1 0.1 5 0.1548 0.00410366
0.5 1.25 1 0.15 5 0.153147 0.00620738
0.5 1.25 1 0.2 5 0.150904 0.00828887
0.5 1.25 1 0.25 5 0.147899 0.0103405
0.5 1.25 1 0.3 5 0.14429 0.0125111
0.5 1.25 1 0.35 5 0.139952 0.0146894
0.5 1.25 1 0.4 5 0.134885 0.0167709
0.5 1.25 1 0.45 5 0.128972 0.0188189
0.5 1.25 1 0.5 5 0.122479 0.0211027
0.5 1.25 1 0.55 5 0.114935 0.0231868
0.5 1.25 1 0.6 5 0.106828 0.025518
0.5 1.25 1 0.65 5 0.0975644 0.0281253
0.5 1.25 1 0.7 5 0.087242 0.030209
0.5 1.25 1 0.75 5 0.0764527 0.0323339
0.5 1.25 1 0.8 5 0.0646543 0.0349312
0.5 1.25 1 0.85 5 0.0504464 0.0378701
0.5 1.25 1 0.9 5 0.0359609 0.0401786
0.5 1.25 1 0.95 5 0.0216945 0.0430835
0.5 1.25 1 1 5 0.0039901 0.0458568
0.5 1.25 1 1.05 5 -0.0146859 0.0479271
0.5 1.25 1 1.1 5 -0.0355038 0.0514093
0.5 1.25 1 1.15 5 -0.058612 0.0545057
0.5 1.25 1 1.2 5 -0.082544 0.0573205

0.6 1.25 1 0 5 0.145521 -nan
0.6 1.25 1 0.05 5 0.145174 0.00190087
0.6 1.25 1 0.1 5 0.144198 0.00379799
0.6 1.25 1 0.15 5 0.142619 0.00571911
0.6 1.25 1 0.2 5 0.140251 0.00776053
0.6 1.25 1 0.25 5 0.137216 0.00971216
0.6 1.25 1 0.3 5 0.133795 0.0115881
0.6 1.25 1 0.35 5 0.129328 0.0137129
0.6 1.25 1 0.4 5 0.12397 0.0156334
0.6 1.25 1 0.45 5 0.118317 0.0175935
0.6 1.25 1 0.5 5 0.1116 0.0198006
0.6 1.25 1 0.55 5 0.104256 0.022047
0.6 1.25 1 0.6 5 0.0960286 0.0241464
0.6 1.25 1 0.65 5 0.0867265 0.0260223
0.6 1.25 1 0.7 5 0.0763329 0.0285051
0.6 1.25 1 0.75 5 0.0654847 0.0304689
0.6 1.25 1 0.8 5 0.0529546 0.0329984
0.6 1.25 1 0.85 5 0.0392522 0.035149
0.6 1.25 1 0.9 5 0.0241843 0.0378447
0.6 1.25 1 0.95 5 0.00753634 0.0402081
0.6 1.25 1 1 5 -0.0109728 0.0432253
0.6 1.25 1 1.05 5 -0.0313 0.045925
0.6 1.25 1 1.1 5 -0.0524167 0.0481404
0.6 1.25 1 1.15 5 -0.0766933 0.0522615
0.6 1.25 1 1.2 5 -0.104848 0.0568529

0.7 1.25 1 0 5 0.136295 -nan
0.7 1.25 1 0.05 5 0.135961 0.00177052
0.7 1.25 1 0.1 5 0.135027 0.00358683
0.7 1.25 1 0.15 5 0.133417 0.00541685
0.7 1.25 1 0.2 5 0.131086 0.00712928
0.7 1.25 1 0.25 5 0.12824 0.00904011
0.7 1.25 1 0.3 5 0.124699 0.0108253
0.7 1.25 1 0.35 5 0.120471 0.0126871
0.7 1.25 1 0.4 5 0.115257 0.0145057
0.7 1.25 1 0.45 5 0.10965 0.0165927
0.7 1.25 1 0.5 5 0.103201 0.0182596
0.7 1.25 1 0.55 5 0.0960049 0.0206377
0.7 1.25 1 0.6 5 0.0877213 0.0222422
0.7 1.25 1 0.65 5 0.0781024 0.0244858
0.7 1.25 1 0.7 5 0.0677616 0.0265985
0.7 1.25 1 0.75 5 0.0563385 0.028783
0.7 1.25 1 0.8 5 0.0441139 0.0310175
0.7 1.25 1 0.85 5 0.0302384 0.0329283
0.7 1.25 1 0.9 5 0.0151917 0.0357062
0.7 1.25 1 0.95 5 -0.00167116 0.0381401
0.7 1.25 1 1 5 -0.0200904 0.0411355
0.7 1.25 1 1.05 5 -0.0408833 0.0438491
0.7 1.25 1 1.1 5 -0.0648719 0.0464004
0.7 1.25 1 1.15 5 -0.0899878 0.0499567
0.7 1.25 1 1.2 5 -0.118997 0.0532334

0.8 1.25 1 0 5 0.128967 -nan
0.8 1.25 1 0.05 5 0.128652 0.00169129
0.8 1.25 1 0.1 5 0.127715 0.00335429
0.8 1.25 1 0.15 5 0.126083 0.00510948
0.8 1.25 1 0.2 5 0.12404 0.00679477
0.8 1.25 1 0.25 5 0.121133 0.00850891
0.8 1.25 1 0.3 5 0.117638 0.0102356
0.8 1.25 1 0.35 5 0.113503 0.011983
0.8 1.25 1 0.4 5 0.10822 0.0137213
0.8 1.25 1 0.45 5 0.102919 0.015433
0.8 1.25 1 0.5 5 0.0964626 0.0172342
0.8 1.25 1 0.55 5 0.0888578 0.0193068
0.8 1.25 1 0.6 5 0.0806546 0.0213368
0.8 1.25 1 0.65 5 0.071758 0.0233863
0.8 1.25 1 0.7 5 0.0617478 0.0250578
0.8 1.25 1 0.75 5 0.050509 0.0274747
0.8 1.25 1 0.8 5 0.0382559 0.0295067
0.8 1.25 1 0.85 5 0.0248558 0.0317935
0.8 1.25 1 0.9 5 0.00885674 0.0343104
0.8 1.25 1 0.95 5 -0.00823352 0.0364215
0.8 1.25 1 1 5 -0.0268202 0.0390637
0.8 1.25 1 1.05 5 -0.048251 0.0417559
0.8 1.25 1 1.1 5 -0.0725102 0.0449752
0.8 1.25 1 1.15 5 -0.0989993 0.0480437
0.8 1.25 1 1.2 5 -0.131468 0.0516721

0.9 1.25 1 0 5 0.121721 -nan
0.9 1.25 1 0.05 5 0.121391 0.00158049
0.9 1.25 1 0.1 5 0.120493 0.00315507
0.9 1.25 1 0.15 5 0.118978 0.00485245
0.9 1.25 1 0.2 5 0.116846 0.00638137
0.9 1.25 1 0.25 5 0.11403 0.00798396
0.9 1.25 1 0.3 5 0.110596 0.00955608
0.9 1.25 1 0.35 5 0.106648 0.0112672
0.9 1.25 1 0.4 5 0.101855 0.0128647
0.9 1.25 1 0.45 5 0.0963024 0.0147201
0.9 1.25 1 0.5 5 0.0901231 0.0164046
0.9 1.25 1 0.55 5 0.082311 0.0180188
0.9 1.25 1 0.6 5 0.0748236 0.0200179
0.9 1.25 1 0.65 5 0.0659387 0.0219562
0.9 1.25 1 0.7 5 0.0557473 0.0233731
0.9 1.25 1 0.75 5 0.0453444 0.0260558
0.9 1.25 1 0.8 5 0.0323567 0.0280147
0.9 1.25 1 0.85 5 0.0190415 0.0298892
0.9 1.25 1 0.9 5 0.00387063 0.032428
0.9 1.25 1 0.95 5 -0.0131486 0.0343778
0.9 1.25 1 1 5 -0.0322132 0.0374321
0.9 1.25 1 1.05 5 -0.0535821 0.0394481
0.9 1.25 1 1.1 5 -0.078432 0.0424512
0.9 1.25 1 1.15 5 -0.106846 0.0462528
0.9 1.25 1 1.2 5 -0.140509 0.0503377

1 1.25 1 0 5 0.115265 -nan
1 1.25 1 0.05 5 0.114958 0.00151935
1 1.25 1 0.1 5 0.114096 0.00301076
1 1.25 1 0.15 5 0.112724 0.00454906
1 1.25 1 0.2 5 0.110579 0.00596826
1 1.25 1 0.25 5 0.107788 0.00750816
1 1.25 1 0.3 5 0.104706 0.0091204
1 1.25 1 0.35 5 0.100717 0.0107198
1 1.25 1 0.4 5 0.0958643 0.0124176
1 1.25 1 0.45 5 0.0905507 0.0137847
1 1.25 1 0.5 5 0.0846413 0.015584
1 1.25 1 0.55 5 0.0777992 0.0170112
1 1.25 1 0.6 5 0.0695652 0.0188031
1 1.25 1 0.65 5 0.0609865 0.0206673
1 1.25 1 0.7 5 0.0515231 0.0226094
1 1.25 1 0.75 5 0.0405523 0.0240978
1 1.25 1 0.8 5 0.0283828 0.0266027
1 1.25 1 0.85 5 0.0146581 0.0285802
1 1.25 1 0.9 5 0.000126647 0.0310187
1 1.25 1 0.95 5 -0.016533 0.0331825
1 1.25 1 1 5 -0.0364023 0.0356111
1 1.25 1 1.05 5 -0.0583875 0.0381935
1 1.25 1 1.1 5 -0.0836174 0.0413619
1 1.25 1 1.15 5 -0.113163 0.0445386
1 1.25 1 1.2 5 -0.147624 0.0487561

1.1 1.25 1 0 5 0.109474 -nan
1.1 1.25 1 0.05 5 0.109206 0.00142498
1.1 1.25 1 0.1 5 0.108375 0.00284088
1.1 1.25 1 0.15 5 0.106949 0.0042452
1.1 1.25 1 0.2 5 0.104914 0.00566507
1.1 1.25 1 0.25 5 0.102469 0.00710429
1.1 1.25 1 0.3 5 0.0991768 0.00859348
1.1 1.25 1 0.35 5 0.0954234 0.0100836
1.1 1.25 1 0.4 5 0.0907443 0.0117567
1.1 1.25 1 0.45 5 0.0856768 0.0131529
1.1 1.25 1 0.5 5 0.0795149 0.0148585
1.1 1.25 1 0.55 5 0.0730585 0.0165021
1.1 1.25 1 0.6 5 0.0655992 0.017835
1.1 1.25 1 0.65 5 0.0573691 0.0195297
1.1 1.25 1 0.7 5 0.04739 0.0217059
1.1 1.25 1 0.75 5 0.0369903 0.0231881
1.1 1.25 1 0.8 5 0.0250784 0.0251674
1.1 1.25 1 0.85 5 0.0118017 0.0275497
1.1 1.25 1 0.9 5 -0.0031412 0.0295018
1.1 1.25 1 0.95 5 -0.0200275 0.0312575
1.1 1.25 1 1 5 -0.0383618 0.033935
1.1 1.25 1 1.05 5 -0.0604913 0.0367649
1.1 1.25 1 1.1 5 -0.0869315 0.039788
1.1 1.25 1 1.15 5 -0.116769 0.0427823
1.1 1.25 1 1.2 5 -0.152868 0.0472716

1.2 1.25 1 0 5 0.103754 3.59978e-08
1.2 1.25 1 0.05 5 0.103491 0.00133557
1.2 1.25 1 0.1 5 0.102675 0.00267712
1.2 1.25 1 0.15 5 0.10132 0.00399363
1.2 1.25 1 0.2 5 0.0993703 0.0054446
1.2 1.25 1 0.25 5 0.0969359 0.00682074
1.2 1.25 1 0.3 5 0.0937861 0.00816042
1.2 1.25 1 0.35 5 0.090342 0.00968197
1.2 1.25 1 0.4 5 0.0859279 0.0108527
1.2 1.25 1 0.45 5 0.0808837 0.0124449
1.2 1.25 1 0.5 5 0.0752313 0.0138841
1.2 1.25 1 0.55 5 0.0685717 0.0154644
1.2 1.25 1 0.6 5 0.0612323 0.0172399
1.2 1.25 1 0.65 5 0.0530921 0.0187187
1.2 1.25 1 0.7 5 0.0440729 0.0204377
1.2 1.25 1 0.75 5 0.0333277 0.0219626
1.2 1.25 1 0.8 5 0.0217285 0.0238415
1.2 1.25 1 0.85 5 0.0091505 0.0261241
1.2 1.25 1 0.9 5 -0.00586394 0.027772
1.2 1.25 1 0.95 5 -0.022346 0.030324
1.2 1.25 1 1 5 -0.0406238 0.0330821
1.2 1.25 1 1.05 5 -0.0621105 0.0353522
1.2 1.25 1 1.1 5 -0.0880859 0.0383271
1.2 1.25 1 1.15 5 -0.118933 0.0415214
1.2 1.25 1 1.2 5 -0.157181 0.0457269

1.3 1.25 1 0 5 0.0990592 -nan
1.3 1.25 1 0.05 5 0.0988019 0.00127925
1.3 1.25 1 0.1 5 0.0980205 0.00257332
1.3 1.25 1 0.15 5 0.0966062 0.00382899
1.3 1.25 1 0.2 5 0.0948546 0.00519178
1.3 1.25 1 0.25 5 0.0926328 0.00642104
1.3 1.25 1 0.3 5 0.0896735 0.00783119
1.3 1.25 1 0.35 5 0.0860309 0.00928089
1.3 1.25 1 0.4 5 0.0819044 0.0104442
1.3 1.25 1 0.45 5 0.0770731 0.0119143
1.3 1.25 1 0.5 5 0.0715314 0.0131751
1.3 1.25 1 0.55 5 0.0653394 0.0146046
1.3 1.25 1 0.6 5 0.0582051 0.0163729
1.3 1.25 1 0.65 5 0.0503374 0.0178407
1.3 1.25 1 0.7 5 0.0410143 0.0194845
1.3 1.25 1 0.75 5 0.0310898 0.021572
1.3 1.25 1 0.8 5 0.0201158 0.0226464
1.3 1.25 1 0.85 5 0.00741631 0.0248247
1.3 1.25 1 0.9 5 -0.00682623 0.0266845
1.3 1.25 1 0.95 5 -0.0236019 0.028961
1.3 1.25 1 1 5 -0.041624 0.0315295
1.3 1.25 1 1.05 5 -0.0635193 0.0340319
1.3 1.25 1 1.1 5 -0.0884095 0.0373822
1.3 1.25 1 1.15 5 -0.119714 0.0401644
1.3 1.25 1 1.2 5 -0.158803 0.0447432

1.4 1.25 1 0 5 0.094778 6.11702e-08
1.4 1.25 1 0.05 5 0.0945512 0.00122582
1.4 1.25 1 0.1 5 0.0938339 0.00242603
1.4 1.25 1 0.15 5 0.092441 0.00368143
1.4 1.25 1 0.2 5 0.0907178 0.00492563
1.4 1.25 1 0.25 5 0.0884191 0.00618101
1.4 1.25 1 0.3 5 0.085548 0.0073901
1.4 1.25 1 0.35 5 0.0820679 0.0087267
1.4 1.25 1 0.4 5 0.0781513 0.0099367
1.4 1.25 1 0.45 5 0.0734749 0.0112303
1.4 1.25 1 0.5 5 0.0680432 0.0125981
1.4 1.25 1 0.55 5 0.0620413 0.0144321
1.4 1.25 1 0.6 5 0.0550419 0.0158631
1.4 1.25 1 0.65 5 0.0473138 0.0171049
1.4 1.25 1 0.7 5 0.0387504 0.0186621
1.4 1.25 1 0.75 5 0.028991 0.0202122
1.4 1.25 1 0.8 5 0.0183855 0.0218682
1.4 1.25 1 0.85 5 0.005708 0.0242097
1.4 1.25 1 0.9 5 -0.00798637 0.0257541
1.4 1.25 1 0.95 5 -0.0238919 0.0275697
1.4 1.25 1 1 5 -0.0419133 0.0300091
1.4 1.25 1 1.05 5 -0.0632479 0.0331157
1.4 1.25 1 1.1 5 -0.0890071 0.0359583
1.4 1.25 1 1.15 5 -0.119585 0.039577
1.4 1.25 1 1.2 5 -0.159717 0.0435918

1.5 1.25 1 0 5 0.0908575 6.53653e-08
1.5 1.25 1 0.05 5 0.0906147 0.00117453
1.5 1.25 1 0.1 5 0.0898435 0.00233154
1.5 1.25 1 0.15 5 0.0886718 0.00354884
1.5 1.25 1 0.2 5 0.0869929 0.00473388
1.5 1.25 1 0.25 5 0.0847505 0.00591331
1.5 1.25 1 0.3 5 0.0820126 0.00718094
1.5 1.25 1 0.35 5 0.0786901 0.00843681
1.5 1.25 1 0.4 5 0.0747909 0.00958785
1.5 1.25 1 0.45 5 0.0703273 0.0108931
1.5 1.25 1 0.5 5 0.0652328 0.0121818
1.5 1.25 1 0.55 5 0.0594562 0.0137411
1.5 1.25 1 0.6 5 0.0528216 0.0150505
1.5 1.25 1 0.65 5 0.045167 0.0163607
1.5 1.25 1 0.7 5 0.0368714 0.0179402
1.5 1.25 1 0.75 5 0.0278162 0.0197317
1.5 1.25 1 0.8 5 0.017111 0.0210174
1.5 1.25 1 0.85 5 0.00483677 0.0228086
1.5 1.25 1 0.9 5 -0.00844476 0.0248107
1.5 1.25 1 0.95 5 -0.0242891 0.0267502
1.5 1.25 1 1 5 -0.0423557 0.0289697
1.5 1.25 1 1.05 5 -0.0637636 0.0318507
1.5 1.25 1 1.1 5 -0.0884693 0.0343747
1.5 1.25 1 1.15 5 -0.119168 0.0382799
1.5 1.25 1 1.2 5 -0.160392 0.0425947

1.6 1.25 1 0 5 0.0872534 5.1121e-08
1.6 1.25 1 0.05 5 0.0870112 0.00111816
1.6 1.25 1 0.1 5 0.0863607 0.00222115
1.6 1.25 1 0.15 5 0.0851363 0.00341304
1.6 1.25 1 0.2 5 0.0834964 0.00451495
1.6 1.25 1 0.25 5 0.0813408 0.00564532
1.6 1.25 1 0.3 5 0.0786468 0.00676011
1.6 1.25 1 0.35 5 0.075562 0.00803701
1.6 1.25 1 0.4 5 0.0718009 0.00925433
1.6 1.25 1 0.45 5 0.0675751 0.0103958
1.6 1.25 1 0.5 5 0.0623738 0.0117012
1.6 1.25 1 0.55 5 0.057021 0.0131495
1.6 1.25 1 0.6 5 0.0508188 0.0144923
1.6 1.25 1 0.65 5 0.0434291 0.0158894
1.6 1.25 1 0.7 5 0.0351096 0.0173182
1.6 1.25 1 0.75 5 0.025865 0.018881
1.6 1.25 1 0.8 5 0.0156529 0.0201613
1.6 1.25 1 0.85 5 0.00372804 0.0219928
1.6 1.25 1 0.9 5 -0.0094669 0.0239259
1.6 1.25 1 0.95 5 -0.0242388 0.0258785
1.6 1.25 1 1 5 -0.0416991 0.0282704
1.6 1.25 1 1.05 5 -0.0622609 0.0306698
1.6 1.25 1 1.1 5 -0.0870881 0.0332138
1.6 1.25 1 1.15 5 -0.118896 0.037081
1.6 1.25 1 1.2 5 -0.160082 0.0417912

1.7 1.25 1 0 5 0.0839283 -nan
1.7 1.25 1 0.05 5 0.0836965 0.00108099
1.7 1.25 1 0.1 5 0.0830345 0.00215341
1.7 1.25 1 0.15 5 0.0818455 0.00318353
1.7 1.25 1 0.2 5 0.0802901 0.00435044
1.7 1.25 1 0.25 5 0.0782551 0.00541039
1.7 1.25 1 0.3 5 0.0758106 0.0065787
1.7 1.25 1 0.35 5 0.0726802 0.00764353
1.7 1.25 1 0.4 5 0.0691871 0.00895936
1.7 1.25 1 0.45 5 0.0648749 0.0101263
1.7 1.25 1 0.5 5 0.0600093 0.0113548
1.7 1.25 1 0.55 5 0.0545915 0.0125377
1.7 1.25 1 0.6 5 0.0484416 0.0139025
1.7 1.25 1 0.65 5 0.0410796 0.0150048
1.7 1.25 1 0.7 5 0.0333652 0.0165491
1.7 1.25 1 0.75 5 0.0248217 0.0180109
1.7 1.25 1 0.8 5 0.0154347 0.019644
1.7 1.25 1 0.85 5 0.00370664 0.0211132
1.7 1.25 1 0.9 5 -0.00879368 0.0229936
1.7 1.25 1 0.95 5 -0.023945 0.0249978
1.7 1.25 1 1 5 -0.0415907 0.0270058
1.7 1.25 1 1.05 5 -0.0619918 0.0298527
1.7 1.25 1 1.1 5 -0.0864033 0.0325044
1.7 1.25 1 1.15 5 -0.117187 0.0358468
1.7 1.25 1 1.2 5 -0.159073 0.0405806

1.8 1.25 1 0 5 0.0808508 -nan
1.8 1.25 1 0.05 5 0.0806256 0.00104731
1.8 1.25 1 0.1 5 0.0799873 0.00204338
1.8 1.25 1 0.15 5 0.0789123 0.00309957
1.8 1.25 1 0.2 5 0.0773694 0.00416906
1.8 1.25 1 0.25 5 0.0753201 0.005225
1.8 1.25 1 0.3 5 0.0728931 0.0062601
1.8 1.25 1 0.35 5 0.0699028 0.00737867
1.8 1.25 1 0.4 5 0.0665767 0.00850749
1.8 1.25 1 0.45 5 0.0624664 0.00960175
1.8 1.25 1 0.5 5 0.0578873 0.0108131
1.8 1.25 1 0.55 5 0.052718 0.0120402
1.8 1.25 1 0.6 5 0.0466574 0.0133646
1.8 1.25 1 0.65 5 0.0395819 0.0145968
1.8 1.25 1 0.7 5 0.0323439 0.0158576
1.8 1.25 1 0.75 5 0.0238108 0.0174686
1.8 1.25 1 0.8 5 0.0138068 0.0189597
1.8 1.25 1 0.85 5 0.00271609 0.0207331
1.8 1.25 1 0.9 5 -0.00973079 0.0222141
1.8 1.25 1 0.95 5 -0.0239347 0.0242327
1.8 1.25 1 1 5 -0.040333 0.0261653
1.8 1.25 1 1.05 5 -0.0599449 0.028677
1.8 1.25 1 1.1 5 -0.0848627 0.0314554
1.8 1.25 1 1.15 5 -0.115583 0.0347236
1.8 1.25 1 1.2 5 -0.157035 0.0396492

1.9 1.25 1 0 5 0.0779938 4.1263e-08
1.9 1.25 1 0.05 5 0.0777959 0.00101243
1.9 1.25 1 0.1 5 0.0771789 0.00199176
1.9 1.25 1 0.15 5 0.0761111 0.00298694
1.9 1.25 1 0.2 5 0.074655 0.00404673
1.9 1.25 1 0.25 5 0.0727163 0.00503386
1.9 1.25 1 0.3 5 0.070432 0.00596542
1.9 1.25 1 0.35 5 0.0674871 0.00712216
1.9 1.25 1 0.4 5 0.0642728 0.00829328
1.9 1.25 1 0.45 5 0.0605002 0.00933505
1.9 1.25 1 0.5 5 0.055776 0.0103798
1.9 1.25 1 0.55 5 0.050717 0.0116295
1.9 1.25 1 0.6 5 0.0448632 0.0127041
1.9 1.25 1 0.65 5 0.0385411 0.0141692
1.9 1.25 1 0.7 5 0.0310648 0.0155479
1.9 1.25 1 0.75 5 0.0228346 0.0167095
1.9 1.25 1 0.8 5 0.0136034 0.0182913
1.9 1.25 1 0.85 5 0.00275405 0.0198342
1.9 1.25 1 0.9 5 -0.00921377 0.0214282
1.9 1.25 1 0.95 5 -0.0232233 0.0234206
1.9 1.25 1 1 5 -0.0399967 0.0254156
1.9 1.25 1 1.05 5 -0.0590481 0.0279722
1.9 1.25 1 1.1 5 -0.0833393 0.030451
1.9 1.25 1 1.15 5 -0.113594 0.0340227
1.9 1.25 1 1.2 5 -0.155982 0.0389662

2 1.25 1 0 5 0.0753342 3.41809e-08
2 1.25 1 0.05 5 0.0751404 0.000962825
2 1.25 1 0.1 5 0.0745172 0.00194899
2 1.25 1 0.15 5 0.0735343 0.00290835
2 1.25 1 0.2 5 0.0720799 0.00389647
2 1.25 1 0.25 5 0.0702581 0.00485725
2 1.25 1 0.3 5 0.0679447 0.00587464
2 1.25 1 0.35 5 0.0649449 0.00679311
2 1.25 1 0.4 5 0.061845 0.00786731
2 1.25 1 0.45 5 0.0581289 0.00905244
2 1.25 1 0.5 5 0.0539746 0.0101162
