alpha b0 d sigma tau Gmean Gstd
0.4 1.25 1 0.45 2 0.144051 0.0129422
0.4 1.25 1 0.5 2 0.138546 0.0145471
0.4 1.25 1 0.55 2 0.131964 0.015961
0.4 1.25 1 0.6 2 0.124526 0.0173019
0.4 1.25 1 0.65 2 0.11664 0.0192959
0.4 1.25 1 0.7 2 0.107824 0.0207667
0.4 1.25 1 0.75 2 0.0982523 0.0222963
0.4 1.25 1 0.8 2 0.087979 0.0240131
0.4 1.25 1 0.85 2 0.0765831 0.0255399
0.4 1.25 1 0.9 2 0.063859 0.0271975
0.4 1.25 1 0.95 2 0.0510966 0.0287163
0.4 1.25 1 1 2 0.0364813 0.0305451
0.4 1.25 1 1.05 2 0.0211512 0.0325415
0.4 1.25 1 1.1 2 0.00415637 0.03453
0.4 1.25 1 1.15 2 -0.0141055 0.0363743
0.4 1.25 1 1.2 2 -0.0329515 0.0379014

0.5 1.25 1 0 2 0.156146 5.79519e-08
0.5 1.25 1 0.05 2 0.155836 0.00130821
0.5 1.25 1 0.1 2 0.154987 0.00260744
0.5 1.25 1 0.15 2 0.153557 0.00389862
0.5 1.25 1 0.2 2 0.151441 0.00523417
0.5 1.25 1 0.25 2 0.148787 0.00664161
0.5 1.25 1 0.3 2 0.145548 0.00790921
0.5 1.25 1 0.35 2 0.141697 0.00933122
0.5 1.25 1 0.4 2 0.136889 0.0106744
0.5 1.25 1 0.45 2 0.131795 0.0121202
0.5 1.25 1 0.5 2 0.125862 0.0133204
0.5 1.25 1 0.55 2 0.118946 0.0148935
0.5 1.25 1 0.6 2 0.11185 0.0160054
0.5 1.25 1 0.65 2 0.103545 0.0175316
0.5 1.25 1 0.7 2 0.0948321 0.0193035
0.5 1.25 1 0.75 2 0.0844713 0.0207751
0.5 1.25 1 0.8 2 0.0741998 0.0221029
0.5 1.25 1 0.85 2 0.0622016 0.023973
0.5 1.25 1 0.9 2 0.049277 0.0253703
0.5 1.25 1 0.95 2 0.0359145 0.0267794
0.5 1.25 1 1 2 0.0199848 0.0288204
0.5 1.25 1 1.05 2 0.00403736 0.0308691
0.5 1.25 1 1.1 2 -0.0146859 0.0324931
0.5 1.25 1 1.15 2 -0.0336985 0.0342694
0.5 1.25 1 1.2 2 -0.0558947 0.0364937

0.6 1.25 1 0 2 0.145521 -nan
0.6 1.25 1 0.05 2 0.145212 0.00121484
0.6 1.25 1 0.1 2 0.144369 0.00245168
0.6 1.25 1 0.15 2 0.142886 0.00366278
0.6 1.25 1 0.2 2 0.140917 0.00491115
0.6 1.25 1 0.25 2 0.138379 0.00610246
0.6 1.25 1 0.3 2 0.135034 0.00735508
0.6 1.25 1 0.35 2 0.13118 0.00869429
0.6 1.25 1 0.4 2 0.126723 0.00980626
0.6 1.25 1 0.45 2 0.121562 0.0110387
0.6 1.25 1 0.5 2 0.115735 0.0125323
0.6 1.25 1 0.55 2 0.109589 0.0136265
0.6 1.25 1 0.6 2 0.101875 0.015254
0.6 1.25 1 0.65 2 0.0937946 0.0165535
0.6 1.25 1 0.7 2 0.0849867 0.0179046
0.6 1.25 1 0.75 2 0.0747078 0.019513
0.6 1.25 1 0.8 2 0.0639811 0.0208696
0.6 1.25 1 0.85 2 0.0522771 0.0221109
0.6 1.25 1 0.9 2 0.0394145 0.0235992
0.6 1.25 1 0.95 2 0.0254977 0.0252589
0.6 1.25 1 1 2 0.00926551 0.027332
0.6 1.25 1 1.05 2 -0.00753403 0.0288949
0.6 1.25 1 1.1 2 -0.0265908 0.0303732
0.6 1.25 1 1.15 2 -0.0471826 0.0328043
0.6 1.25 1 1.2 2 -0.0710938 0.0351931

0.7 1.25 1 0 2 0.136295 -nan
0.7 1.25 1 0.05 2 0.136017 0.00111922
0.7 1.25 1 0.1 2 0.135179 0.00227083
0.7 1.25 1 0.15 2 0.13378 0.00339121
0.7 1.25 1 0.2 2 0.131805 0.00453565
0.7 1.25 1 0.25 2 0.12923 0.00568612
0.7 1.25 1 0.3 2 0.126117 0.00683586
0.7 1.25 1 0.35 2 0.12231 0.00794252
0.7 1.25 1 0.4 2 0.117995 0.00926437
0.7 1.25 1 0.45 2 0.11303 0.0103737
0.7 1.25 1 0.5 2 0.10733 0.0115035
0.7 1.25 1 0.55 2 0.101013 0.0127478
0.7 1.25 1 0.6 2 0.0938641 0.0140584
0.7 1.25 1 0.65 2 0.085862 0.0153592
0.7 1.25 1 0.7 2 0.0772623 0.0170435
0.7 1.25 1 0.75 2 0.0676383 0.0182346
0.7 1.25 1 0.8 2 0.0565821 0.0197142
0.7 1.25 1 0.85 2 0.0446885 0.0209682
0.7 1.25 1 0.9 2 0.0317228 0.0223418
0.7 1.25 1 0.95 2 0.0179036 0.024196
0.7 1.25 1 1 2 0.00204876 0.0255698
0.7 1.25 1 1.05 2 -0.0152557 0.0274444
0.7 1.25 1 1.1 2 -0.03499 0.0293516
0.7 1.25 1 1.15 2 -0.0569118 0.031387
0.7 1.25 1 1.2 2 -0.0807791 0.0334021

0.8 1.25 1 0 2 0.128967 -nan
0.8 1.25 1 0.05 2 0.128714 0.00106112
0.8 1.25 1 0.1 2 0.127862 0.00216032
0.8 1.25 1 0.15 2 0.126533 0.00319698
0.8 1.25 1 0.2 2 0.124666 0.00420016
0.8 1.25 1 0.25 2 0.122156 0.0053697
0.8 1.25 1 0.3 2 0.119092 0.00648856
0.8 1.25 1 0.35 2 0.115639 0.00762099
0.8 1.25 1 0.4 2 0.11155 0.00874706
0.8 1.25 1 0.45 2 0.106503 0.00980867
0.8 1.25 1 0.5 2 0.101098 0.0108658
0.8 1.25 1 0.55 2 0.0948084 0.0121169
0.8 1.25 1 0.6 2 0.0880118 0.0134784
0.8 1.25 1 0.65 2 0.0800247 0.014495
0.8 1.25 1 0.7 2 0.0715382 0.0158609
0.8 1.25 1 0.75 2 0.0620146 0.0173496
0.8 1.25 1 0.8 2 0.0517378 0.0186204
0.8 1.25 1 0.85 2 0.039925 0.020057
0.8 1.25 1 0.9 2 0.0273069 0.0210943
0.8 1.25 1 0.95 2 0.0130919 0.0230284
0.8 1.25 1 1 2 -0.0025711 0.0244541
0.8 1.25 1 1.05 2 -0.0203525 0.0263214
0.8 1.25 1 1.1 2 -0.0399792 0.0284435
0.8 1.25 1 1.15 2 -0.0613164 0.029769
0.8 1.25 1 1.2 2 -0.087472 0.0324158

0.9 1.25 1 0 2 0.121721 -nan
0.9 1.25 1 0.05 2 0.121445 0.00100985
0.9 1.25 1 0.1 2 0.120704 0.00201085
0.9 1.25 1 0.15 2 0.119441 0.00301242
0.9 1.25 1 0.2 2 0.117605 0.00402057
0.9 1.25 1 0.25 2 0.115215 0.00506673
0.9 1.25 1 0.3 2 0.112386 0.00609187
0.9 1.25 1 0.35 2 0.108894 0.00712276
0.9 1.25 1 0.4 2 0.104745 0.00820474
0.9 1.25 1 0.45 2 0.100179 0.00924894
0.9 1.25 1 0.5 2 0.0950883 0.0103313
0.9 1.25 1 0.55 2 0.0888127 0.0114841
0.9 1.25 1 0.6 2 0.082171 0.0124618
0.9 1.25 1 0.65 2 0.0748833 0.0137974
0.9 1.25 1 0.7 2 0.0664896 0.0150821
0.9 1.25 1 0.75 2 0.0575557 0.0164841
0.9 1.25 1 0.8 2 0.0473068 0.017545
0.9 1.25 1 0.85 2 0.0359354 0.0192159
0.9 1.25 1 0.9 2 0.023399 0.0200086
0.9 1.25 1 0.95 2 0.00899815 0.0219669
0.9 1.25 1 1 2 -0.00578517 0.0234749
0.9 1.25 1 1.05 2 -0.0231779 0.0253897
0.9 1.25 1 1.1 2 -0.0431855 0.0268457
0.9 1.25 1 1.15 2 -0.0657568 0.0293314
0.9 1.25 1 1.2 2 -0.0918596 0.0313526

1 1.25 1 0 2 0.115265 -nan
1 1.25 1 0.05 2 0.115014 0.000945748
1 1.25 1 0.1 2 0.114298 0.00189208
1 1.25 1 0.15 2 0.113088 0.00279984
1 1.25 1 0.2 2 0.111313 0.00380557
1 1.25 1 0.25 2 0.109177 0.00482004
1 1.25 1 0.3 2 0.106399 0.00574232
1 1.25 1 0.35 2 0.103043 0.00671966
1 1.25 1 0.4 2 0.0991171 0.00768571
1 1.25 1 0.45 2 0.0948489 0.00874771
1 1.25 1 0.5 2 0.0895648 0.00976949
1 1.25 1 0.55 2 0.0839003 0.0108074
1 1.25 1 0.6 2 0.0778061 0.0120855
1 1.25 1 0.65 2 0.0705423 0.0131687
1 1.25 1 0.7 2 0.0624644 0.0141446
1 1.25 1 0.75 2 0.0536177 0.0154392
1 1.25 1 0.8 2 0.0438112 0.0167296
1 1.25 1 0.85 2 0.0329911 0.0179333
1 1.25 1 0.9 2 0.0209154 0.0191491
1 1.25 1 0.95 2 0.00685859 0.0209359
1 1.25 1 1 2 -0.00846686 0.022641
1 1.25 1 1.05 2 -0.0252035 0.0242409
1 1.25 1 1.1 2 -0.0449804 0.0261985
1 1.25 1 1.15 2 -0.0673997 0.0279497
1 1.25 1 1.2 2 -0.0945017 0.03086

1.1 1.25 1 0 2 0.109474 -nan
1.1 1.25 1 0.05 2 0.109243 0.000902825
1.1 1.25 1 0.1 2 0.108576 0.00181935
1.1 1.25 1 0.15 2 0.107427 0.00271084
1.1 1.25 1 0.2 2 0.105769 0.00360748
1.1 1.25 1 0.25 2 0.103677 0.0045594
1.1 1.25 1 0.3 2 0.101015 0.00542785
1.1 1.25 1 0.35 2 0.0977839 0.00640027
1.1 1.25 1 0.4 2 0.0942145 0.0074367
1.1 1.25 1 0.45 2 0.0899569 0.00829957
1.1 1.25 1 0.5 2 0.0852228 0.00933802
1.1 1.25 1 0.55 2 0.0798063 0.0103211
1.1 1.25 1 0.6 2 0.0736643 0.0113718
1.1 1.25 1 0.65 2 0.0668306 0.0124428
1.1 1.25 1 0.7 2 0.0590495 0.0134684
1.1 1.25 1 0.75 2 0.0503297 0.014637
1.1 1.25 1 0.8 2 0.0409786 0.0159989
1.1 1.25 1 0.85 2 0.0305535 0.0170847
1.1 1.25 1 0.9 2 0.0188685 0.0186153
1.1 1.25 1 0.95 2 0.00570617 0.0199973
1.1 1.25 1 1 2 -0.00925952 0.0215619
1.1 1.25 1 1.05 2 -0.0260293 0.0231994
1.1 1.25 1 1.1 2 -0.0453055 0.0248066
1.1 1.25 1 1.15 2 -0.0681415 0.026943
1.1 1.25 1 1.2 2 -0.0953097 0.0290974

1.2 1.25 1 0 2 0.103754 3.59978e-08
1.2 1.25 1 0.05 2 0.10354 0.000842314
1.2 1.25 1 0.1 2 0.102863 0.00169645
1.2 1.25 1 0.15 2 0.101789 0.00254372
1.2 1.25 1 0.2 2 0.100211 0.0033798
1.2 1.25 1 0.25 2 0.098165 0.00423664
1.2 1.25 1 0.3 2 0.0957202 0.00517975
1.2 1.25 1 0.35 2 0.0929019 0.00600466
1.2 1.25 1 0.4 2 0.0893425 0.00691447
1.2 1.25 1 0.45 2 0.0851851 0.00798619
1.2 1.25 1 0.5 2 0.0807795 0.00877396
1.2 1.25 1 0.55 2 0.0756326 0.00977101
1.2 1.25 1 0.6 2 0.0697968 0.0107612
1.2 1.25 1 0.65 2 0.0634718 0.0115464
1.2 1.25 1 0.7 2 0.05609 0.0129548
1.2 1.25 1 0.75 2 0.0478998 0.0139431
1.2 1.25 1 0.8 2 0.0384501 0.0151067
1.2 1.25 1 0.85 2 0.0283453 0.016593
1.2 1.25 1 0.9 2 0.0175302 0.0177242
1.2 1.25 1 0.95 2 0.00432963 0.0190329
1.2 1.25 1 1 2 -0.00988492 0.0203571
1.2 1.25 1 1.05 2 -0.0260514 0.0222616
1.2 1.25 1 1.1 2 -0.0453238 0.023786
1.2 1.25 1 1.15 2 -0.067844 0.0262539
1.2 1.25 1 1.2 2 -0.094841 0.0287047

1.3 1.25 1 0 2 0.0990592 -nan
1.3 1.25 1 0.05 2 0.0988466 0.000805898
1.3 1.25 1 0.1 2 0.0982361 0.00162482
1.3 1.25 1 0.15 2 0.097149 0.00245337
1.3 1.25 1 0.2 2 0.0957147 0.00323572
1.3 1.25 1 0.25 2 0.0938549 0.00407029
1.3 1.25 1 0.3 2 0.0914306 0.00494085
1.3 1.25 1 0.35 2 0.0885351 0.00575634
1.3 1.25 1 0.4 2 0.0853757 0.00661568
1.3 1.25 1 0.45 2 0.0814806 0.0075647
1.3 1.25 1 0.5 2 0.0771564 0.00843234
1.3 1.25 1 0.55 2 0.0722796 0.00948192
1.3 1.25 1 0.6 2 0.0665811 0.0103304
1.3 1.25 1 0.65 2 0.0603379 0.0113585
1.3 1.25 1 0.7 2 0.0535994 0.0121758
1.3 1.25 1 0.75 2 0.0456719 0.013347
1.3 1.25 1 0.8 2 0.0369368 0.0142547
1.3 1.25 1 0.85 2 0.0273167 0.0155601
1.3 1.25 1 0.9 2 0.0161315 0.0168088
1.3 1.25 1 0.95 2 0.00432887 0.0183183
1.3 1.25 1 1 2 -0.0100451 0.0193671
1.3 1.25 1 1.05 2 -0.0258929 0.0214981
1.3 1.25 1 1.1 2 -0.0444589 0.0232368
1.3 1.25 1 1.15 2 -0.0665671 0.0253172
1.3 1.25 1 1.2 2 -0.0940939 0.0272924

1.4 1.25 1 0 2 0.094778 6.11702e-08
1.4 1.25 1 0.05 2 0.0945717 0.000778572
1.4 1.25 1 0.1 2 0.0939886 0.00153422
1.4 1.25 1 0.15 2 0.0930681 0.00229821
1.4 1.25 1 0.2 2 0.0916478 0.00313106
1.4 1.25 1 0.25 2 0.0898201 0.00391147
1.4 1.25 1 0.3 2 0.0875461 0.00471796
1.4 1.25 1 0.35 2 0.0848709 0.00556327
1.4 1.25 1 0.4 2 0.0816508 0.00641875
1.4 1.25 1 0.45 2 0.0780281 0.00723187
1.4 1.25 1 0.5 2 0.0739819 0.00795432
1.4 1.25 1 0.55 2 0.0693218 0.00899741
1.4 1.25 1 0.6 2 0.0640792 0.00984301
1.4 1.25 1 0.65 2 0.0578985 0.0107991
1.4 1.25 1 0.7 2 0.0514255 0.0116766
1.4 1.25 1 0.75 2 0.044006 0.0127968
1.4 1.25 1 0.8 2 0.0356344 0.0139056
1.4 1.25 1 0.85 2 0.0263317 0.0150734
1.4 1.25 1 0.9 2 0.0156161 0.0161516
1.4 1.25 1 0.95 2 0.00407272 0.0173803
1.4 1.25 1 1 2 -0.00961115 0.0188244
1.4 1.25 1 1.05 2 -0.0252591 0.0207581
1.4 1.25 1 1.1 2 -0.0428687 0.022594
1.4 1.25 1 1.15 2 -0.0649384 0.0246169
1.4 1.25 1 1.2 2 -0.0926292 0.0273123

1.5 1.25 1 0 2 0.0908575 6.53653e-08
1.5 1.25 1 0.05 2 0.0906806 0.000738303
1.5 1.25 1 0.1 2 0.0901071 0.00149163
1.5 1.25 1 0.15 2 0.0891538 0.00224726
1.5 1.25 1 0.2 2 0.0878269 0.002995
1.5 1.25 1 0.25 2 0.0861914 0.00376497
1.5 1.25 1 0.3 2 0.083983 0.00448682
1.5 1.25 1 0.35 2 0.0814574 0.0053114
1.5 1.25 1 0.4 2 0.0784414 0.00608562
1.5 1.25 1 0.45 2 0.0748747 0.00684532
1.5 1.25 1 0.5 2 0.0712169 0.007682
1.5 1.25 1 0.55 2 0.0665095 0.00851562
1.5 1.25 1 0.6 2 0.061807 0.00952626
1.5 1.25 1 0.65 2 0.055834 0.0105201
1.5 1.25 1 0.7 2 0.049514 0.0115129
1.5 1.25 1 0.75 2 0.0425963 0.0124256
1.5 1.25 1 0.8 2 0.0347541 0.0131796
1.5 1.25 1 0.85 2 0.025443 0.0145076
1.5 1.25 1 0.9 2 0.0155848 0.0154607
1.5 1.25 1 0.95 2 0.00379688 0.0170303
1.5 1.25 1 1 2 -0.00871308 0.0181179
1.5 1.25 1 1.05 2 -0.0236999 0.019881
1.5 1.25 1 1.1 2 -0.0417822 0.0216151
1.5 1.25 1 1.15 2 -0.0627816 0.0235773
1.5 1.25 1 1.2 2 -0.0894705 0.0264072

1.6 1.25 1 0 2 0.0872534 5.1121e-08
1.6 1.25 1 0.05 2 0.0870759 0.000708962
1.6 1.25 1 0.1 2 0.0865396 0.00142391
1.6 1.25 1 0.15 2 0.0856142 0.00214898
1.6 1.25 1 0.2 2 0.0843597 0.00290013
1.6 1.25 1 0.25 2 0.0827835 0.00360023
1.6 1.25 1 0.3 2 0.0807776 0.00429099
1.6 1.25 1 0.35 2 0.0782935 0.00509442
1.6 1.25 1 0.4 2 0.0755263 0.00583604
1.6 1.25 1 0.45 2 0.0722065 0.00667106
1.6 1.25 1 0.5 2 0.0683968 0.00732774
1.6 1.25 1 0.55 2 0.0641235 0.00815773
1.6 1.25 1 0.6 2 0.0593516 0.00912242
1.6 1.25 1 0.65 2 0.0538718 0.00993183
1.6 1.25 1 0.7 2 0.0480494 0.0107768
1.6 1.25 1 0.75 2 0.0409656 0.0117678
1.6 1.25 1 0.8 2 0.0335673 0.0127423
1.6 1.25 1 0.85 2 0.0252049 0.0139195
1.6 1.25 1 0.9 2 0.0153174 0.015205
1.6 1.25 1 0.95 2 0.00455397 0.0163678
1.6 1.25 1 1 2 -0.00806984 0.0179145
1.6 1.25 1 1.05 2 -0.022444 0.0194933
1.6 1.25 1 1.1 2 -0.0399929 0.0208545
1.6 1.25 1 1.15 2 -0.0603763 0.0231419
1.6 1.25 1 1.2 2 -0.0874661 0.0257588

1.7 1.25 1 0 2 0.0839283 -nan
1.7 1.25 1 0.05 2 0.0837553 0.000683472
1.7 1.25 1 0.1 2 0.0832443 0.00136823
1.7 1.25 1 0.15 2 0.0824114 0.00203653
1.7 1.25 1 0.2 2 0.0811881 0.00274989
1.7 1.25 1 0.25 2 0.0796625 0.00343895
1.7 1.25 1 0.3 2 0.0777208 0.0041919
1.7 1.25 1 0.35 2 0.0752954 0.00493859
1.7 1.25 1 0.4 2 0.0726725 0.00552241
1.7 1.25 1 0.45 2 0.069579 0.0063977
1.7 1.25 1 0.5 2 0.0659239 0.00711201
1.7 1.25 1 0.55 2 0.061994 0.00783185
1.7 1.25 1 0.6 2 0.0574302 0.00875636
1.7 1.25 1 0.65 2 0.0522446 0.0095652
1.7 1.25 1 0.7 2 0.0466535 0.0103139
1.7 1.25 1 0.75 2 0.0400021 0.0114149
1.7 1.25 1 0.8 2 0.0327313 0.012265
1.7 1.25 1 0.85 2 0.0245405 0.0135762
1.7 1.25 1 0.9 2 0.0154613 0.014393
1.7 1.25 1 0.95 2 0.00488527 0.0156736
1.7 1.25 1 1 2 -0.00709814 0.0171527
1.7 1.25 1 1.05 2 -0.0209401 0.0185611
1.7 1.25 1 1.1 2 -0.0379439 0.0203963
1.7 1.25 1 1.15 2 -0.0580255 0.0223149
1.7 1.25 1 1.2 2 -0.0839984 0.0250581

1.8 1.25 1 0 2 0.0808508 -nan
1.8 1.25 1 0.05 2 0.0806927 0.000650967
1.8 1.25 1 0.1 2 0.0802193 0.00130292
1.8 1.25 1 0.15 2 0.0793992 0.0019762
1.8 1.25 1 0.2 2 0.0782652 0.00264897
1.8 1.25 1 0.25 2 0.0767539 0.00332619
1.8 1.25 1 0.3 2 0.0749286 0.00400293
1.8 1.25 1 0.35 2 0.0727687 0.00467918
1.8 1.25 1 0.4 2 0.070197 0.00548145
1.8 1.25 1 0.45 2 0.0671383 0.00616947
1.8 1.25 1 0.5 2 0.0637589 0.00686295
1.8 1.25 1 0.55 2 0.0599851 0.00763568
1.8 1.25 1 0.6 2 0.0555275 0.00840785
1.8 1.25 1 0.65 2 0.0506694 0.00923158
1.8 1.25 1 0.7 2 0.0452381 0.0100667
1.8 1.25 1 0.75 2 0.0390432 0.0110974
1.8 1.25 1 0.8 2 0.0320987 0.0119212
1.8 1.25 1 0.85 2 0.0244809 0.0128978
1.8 1.25 1 0.9 2 0.0154484 0.0142068
1.8 1.25 1 0.95 2 0.00507166 0.0153544
1.8 1.25 1 1 2 -0.0061029 0.0164077
1.8 1.25 1 1.05 2 -0.019671 0.0180008
1.8 1.25 1 1.1 2 -0.0359056 0.0196299
1.8 1.25 1 1.15 2 -0.0555346 0.0216663
1.8 1.25 1 1.2 2 -0.0813708 0.0241995

1.9 1.25 1 0 2 0.0779938 4.1263e-08
1.9 1.25 1 0.05 2 0.0778371 0.000635942
1.9 1.25 1 0.1 2 0.0773702 0.0012815
1.9 1.25 1 0.15 2 0.0766112 0.0018997
1.9 1.25 1 0.2 2 0.075557 0.00254437
1.9 1.25 1 0.25 2 0.0740817 0.00322217
1.9 1.25 1 0.3 2 0.0723401 0.00387159
1.9 1.25 1 0.35 2 0.0703094 0.00458212
1.9 1.25 1 0.4 2 0.0678858 0.00519239
1.9 1.25 1 0.45 2 0.0649439 0.00587898
1.9 1.25 1 0.5 2 0.0616978 0.00659442
1.9 1.25 1 0.55 2 0.0581203 0.00729661
1.9 1.25 1 0.6 2 0.0538043 0.00818254
1.9 1.25 1 0.65 2 0.0492999 0.00888767
1.9 1.25 1 0.7 2 0.0441549 0.00968581
1.9 1.25 1 0.75 2 0.038127 0.0106982
1.9 1.25 1 0.8 2 0.0313859 0.0115969
1.9 1.25 1 0.85 2 0.023872 0.0126164
1.9 1.25 1 0.9 2 0.0156131 0.013494
1.9 1.25 1 0.95 2 0.00566394 0.0147279
1.9 1.25 1 1 2 -0.00533187 0.0160011
1.9 1.25 1 1.05 2 -0.0177269 0.0175221
1.9 1.25 1 1.1 2 -0.0336902 0.0189982
1.9 1.25 1 1.15 2 -0.0530647 0.0209355
1.9 1.25 1 1.2 2 -0.0784153 0.0237967

2 1.25 1 0 2 0.0753342 3.41809e-08
2 1.25 1 0.05 2 0.0751943 0.000607262
2 1.25 1 0.1 2 0.0747603 0.00123075
2 1.25 1 0.15 2 0.074029 0.00185045
2 1.25 1 0.2 2 0.07299 0.00245679
2 1.25 1 0.25 2 0.0715866 0.0031191
2 1.25 1 0.3 2 0.0699193 0.0037298
2 1.25 1 0.35 2 0.0679564 0.00438216
2 1.25 1 0.4 2 0.0657459 0.00499245
2 1.25 1 0.45 2 0.0630669 0.00571059
2 1.25 1 0.5 2 0.0598449 0.00636563
