alpha b0 d sigma tau Gmean Gstd
0.2 1.25 1 0.5 0.8 0.1784 0.011051
0.2 1.25 1 0.55 0.8 0.17391 0.0121957
0.2 1.25 1 0.6 0.8 0.168598 0.0132932
0.2 1.25 1 0.65 0.8 0.162972 0.0144077
0.2 1.25 1 0.7 0.8 0.156512 0.01552
0.2 1.25 1 0.75 0.8 0.149935 0.0167425
0.2 1.25 1 0.8 0.8 0.142953 0.0178499
0.2 1.25 1 0.85 0.8 0.135309 0.0186886
0.2 1.25 1 0.9 0.8 0.126554 0.0200441
0.2 1.25 1 0.95 0.8 0.117784 0.0214047
0.2 1.25 1 1 0.8 0.109036 0.0226937
0.2 1.25 1 1.05 0.8 0.0984797 0.0236337
0.2 1.25 1 1.1 0.8 0.0877765 0.0249597
0.2 1.25 1 1.15 0.8 0.0768495 0.0263032
0.2 1.25 1 1.2 0.8 0.0653964 0.0271989

0.3 1.25 1 0 0.8 0.183175 3.71597e-08
0.3 1.25 1 0.05 0.8 0.182942 0.00099034
0.3 1.25 1 0.1 0.8 0.182227 0.00195504
0.3 1.25 1 0.15 0.8 0.181003 0.00293823
0.3 1.25 1 0.2 0.8 0.179301 0.00393426
0.3 1.25 1 0.25 0.8 0.17718 0.0049385
0.3 1.25 1 0.3 0.8 0.17464 0.0059285
0.3 1.25 1 0.35 0.8 0.171424 0.00700861
0.3 1.25 1 0.4 0.8 0.167666 0.00800646
0.3 1.25 1 0.45 0.8 0.163574 0.00906227
0.3 1.25 1 0.5 0.8 0.158944 0.00996081
0.3 1.25 1 0.55 0.8 0.153767 0.0109813
0.3 1.25 1 0.6 0.8 0.147898 0.0120683
0.3 1.25 1 0.65 0.8 0.141642 0.0131153
0.3 1.25 1 0.7 0.8 0.134488 0.0141494
0.3 1.25 1 0.75 0.8 0.127103 0.0153481
0.3 1.25 1 0.8 0.8 0.119501 0.0163051
0.3 1.25 1 0.85 0.8 0.110923 0.017309
0.3 1.25 1 0.9 0.8 0.101397 0.0186578
0.3 1.25 1 0.95 0.8 0.0908827 0.019655
0.3 1.25 1 1 0.8 0.0807425 0.0204942
0.3 1.25 1 1.05 0.8 0.0688505 0.0219647
0.3 1.25 1 1.1 0.8 0.0571836 0.0230036
0.3 1.25 1 1.15 0.8 0.044155 0.0243839
0.3 1.25 1 1.2 0.8 0.029904 0.0254112

0.4 1.25 1 0 0.8 0.168531 -nan
0.4 1.25 1 0.05 0.8 0.168287 0.000897757
0.4 1.25 1 0.1 0.8 0.167568 0.00178586
0.4 1.25 1 0.15 0.8 0.166416 0.00269577
0.4 1.25 1 0.2 0.8 0.164729 0.00358316
0.4 1.25 1 0.25 0.8 0.162632 0.004539
0.4 1.25 1 0.3 0.8 0.159925 0.00540727
0.4 1.25 1 0.35 0.8 0.156834 0.00634611
0.4 1.25 1 0.4 0.8 0.153316 0.0073484
0.4 1.25 1 0.45 0.8 0.149054 0.00822874
0.4 1.25 1 0.5 0.8 0.144332 0.00927146
0.4 1.25 1 0.55 0.8 0.138927 0.010127
0.4 1.25 1 0.6 0.8 0.133077 0.0109988
0.4 1.25 1 0.65 0.8 0.126883 0.0120774
0.4 1.25 1 0.7 0.8 0.119983 0.0131228
0.4 1.25 1 0.75 0.8 0.112413 0.0138657
0.4 1.25 1 0.8 0.8 0.104038 0.0149474
0.4 1.25 1 0.85 0.8 0.0951216 0.0162415
0.4 1.25 1 0.9 0.8 0.0854482 0.0171527
0.4 1.25 1 0.95 0.8 0.0749871 0.0182969
0.4 1.25 1 1 0.8 0.0633848 0.0193349
0.4 1.25 1 1.05 0.8 0.0516266 0.0204355
0.4 1.25 1 1.1 0.8 0.0388188 0.0216167
0.4 1.25 1 1.15 0.8 0.0248332 0.0227671
0.4 1.25 1 1.2 0.8 0.00972248 0.0241159

0.5 1.25 1 0 0.8 0.156146 5.79519e-08
0.5 1.25 1 0.05 0.8 0.155916 0.000839747
0.5 1.25 1 0.1 0.8 0.155262 0.00167865
0.5 1.25 1 0.15 0.8 0.154092 0.00248551
0.5 1.25 1 0.2 0.8 0.152496 0.00328377
0.5 1.25 1 0.25 0.8 0.150447 0.00414216
0.5 1.25 1 0.3 0.8 0.1479 0.0050382
0.5 1.25 1 0.35 0.8 0.144897 0.00585789
0.5 1.25 1 0.4 0.8 0.141452 0.00666631
0.5 1.25 1 0.45 0.8 0.137372 0.00761683
0.5 1.25 1 0.5 0.8 0.132847 0.00855674
0.5 1.25 1 0.55 0.8 0.12774 0.00926799
0.5 1.25 1 0.6 0.8 0.122143 0.0101833
0.5 1.25 1 0.65 0.8 0.115802 0.01109
0.5 1.25 1 0.7 0.8 0.109175 0.0121035
0.5 1.25 1 0.75 0.8 0.101678 0.0130726
0.5 1.25 1 0.8 0.8 0.0933874 0.0140265
0.5 1.25 1 0.85 0.8 0.0847494 0.014917
0.5 1.25 1 0.9 0.8 0.0750644 0.0160673
0.5 1.25 1 0.95 0.8 0.0649425 0.0170849
0.5 1.25 1 1 0.8 0.0536429 0.0181782
0.5 1.25 1 1.05 0.8 0.0414462 0.0192811
0.5 1.25 1 1.1 0.8 0.0281926 0.0204388
0.5 1.25 1 1.15 0.8 0.0137252 0.0217389
0.5 1.25 1 1.2 0.8 -0.00210707 0.0229821

0.6 1.25 1 0 0.8 0.145521 -nan
0.6 1.25 1 0.05 0.8 0.145308 0.000772509
0.6 1.25 1 0.1 0.8 0.144657 0.00153943
0.6 1.25 1 0.15 0.8 0.143587 0.00229986
0.6 1.25 1 0.2 0.8 0.142108 0.00305472
0.6 1.25 1 0.25 0.8 0.140131 0.00385003
0.6 1.25 1 0.3 0.8 0.137729 0.00468312
0.6 1.25 1 0.35 0.8 0.13495 0.00536126
0.6 1.25 1 0.4 0.8 0.131591 0.00619468
0.6 1.25 1 0.45 0.8 0.127665 0.00700015
0.6 1.25 1 0.5 0.8 0.123552 0.00789573
0.6 1.25 1 0.55 0.8 0.118626 0.00868392
0.6 1.25 1 0.6 0.8 0.113299 0.00961583
0.6 1.25 1 0.65 0.8 0.107637 0.010348
0.6 1.25 1 0.7 0.8 0.100971 0.0111272
0.6 1.25 1 0.75 0.8 0.0936933 0.0122572
0.6 1.25 1 0.8 0.8 0.0859038 0.0129457
0.6 1.25 1 0.85 0.8 0.0776582 0.014119
0.6 1.25 1 0.9 0.8 0.068357 0.015083
0.6 1.25 1 0.95 0.8 0.0578865 0.0160645
0.6 1.25 1 1 0.8 0.0472656 0.0170353
0.6 1.25 1 1.05 0.8 0.0353832 0.0180225
0.6 1.25 1 1.1 0.8 0.0221277 0.0194042
0.6 1.25 1 1.15 0.8 0.00802856 0.0205863
0.6 1.25 1 1.2 0.8 -0.00769013 0.0217511

0.7 1.25 1 0 0.8 0.136295 -nan
0.7 1.25 1 0.05 0.8 0.136094 0.000717184
0.7 1.25 1 0.1 0.8 0.135496 0.00144216
0.7 1.25 1 0.15 0.8 0.134503 0.00211991
0.7 1.25 1 0.2 0.8 0.133104 0.00286657
0.7 1.25 1 0.25 0.8 0.131262 0.00358467
0.7 1.25 1 0.3 0.8 0.129092 0.0043467
0.7 1.25 1 0.35 0.8 0.126327 0.00508323
0.7 1.25 1 0.4 0.8 0.123342 0.00584252
0.7 1.25 1 0.45 0.8 0.119698 0.00665784
0.7 1.25 1 0.5 0.8 0.115649 0.00743583
0.7 1.25 1 0.55 0.8 0.111234 0.00815055
0.7 1.25 1 0.6 0.8 0.106395 0.00898958
0.7 1.25 1 0.65 0.8 0.100714 0.00975568
0.7 1.25 1 0.7 0.8 0.0944871 0.0107058
0.7 1.25 1 0.75 0.8 0.0879016 0.0114589
0.7 1.25 1 0.8 0.8 0.0806045 0.0125119
0.7 1.25 1 0.85 0.8 0.0728392 0.013243
0.7 1.25 1 0.9 0.8 0.0636405 0.0142586
0.7 1.25 1 0.95 0.8 0.053903 0.0150723
0.7 1.25 1 1 0.8 0.0432168 0.0162231
0.7 1.25 1 1.05 0.8 0.031947 0.0171591
0.7 1.25 1 1.1 0.8 0.0190749 0.0185219
0.7 1.25 1 1.15 0.8 0.00477504 0.0195972
0.7 1.25 1 1.2 0.8 -0.0106054 0.0206829

0.8 1.25 1 0 0.8 0.128967 -nan
0.8 1.25 1 0.05 0.8 0.128777 0.000670856
0.8 1.25 1 0.1 0.8 0.12825 0.00134722
0.8 1.25 1 0.15 0.8 0.1273 0.00203456
0.8 1.25 1 0.2 0.8 0.125984 0.00270776
0.8 1.25 1 0.25 0.8 0.12432 0.00337196
0.8 1.25 1 0.3 0.8 0.122248 0.00409693
0.8 1.25 1 0.35 0.8 0.11973 0.00479775
0.8 1.25 1 0.4 0.8 0.116928 0.0054726
0.8 1.25 1 0.45 0.8 0.113589 0.00622332
0.8 1.25 1 0.5 0.8 0.109806 0.00695437
0.8 1.25 1 0.55 0.8 0.105579 0.007582
0.8 1.25 1 0.6 0.8 0.100696 0.00846633
0.8 1.25 1 0.65 0.8 0.0956119 0.00923795
0.8 1.25 1 0.7 0.8 0.0899327 0.0100785
0.8 1.25 1 0.75 0.8 0.0833476 0.010777
0.8 1.25 1 0.8 0.8 0.0764047 0.0116443
0.8 1.25 1 0.85 0.8 0.0689355 0.0128184
0.8 1.25 1 0.9 0.8 0.0607004 0.0135071
0.8 1.25 1 0.95 0.8 0.0514471 0.0144229
0.8 1.25 1 1 0.8 0.0411945 0.0153203
0.8 1.25 1 1.05 0.8 0.0300375 0.0163401
0.8 1.25 1 1.1 0.8 0.0178423 0.0177096
0.8 1.25 1 1.15 0.8 0.00418519 0.0189947
0.8 1.25 1 1.2 0.8 -0.0107931 0.0198762

0.9 1.25 1 0 0.8 0.121721 -nan
0.9 1.25 1 0.05 0.8 0.121554 0.000638114
0.9 1.25 1 0.1 0.8 0.121015 0.00125708
0.9 1.25 1 0.15 0.8 0.120181 0.00192139
0.9 1.25 1 0.2 0.8 0.118954 0.00251198
0.9 1.25 1 0.25 0.8 0.1174 0.00322024
0.9 1.25 1 0.3 0.8 0.115475 0.00387767
0.9 1.25 1 0.35 0.8 0.11318 0.00454026
0.9 1.25 1 0.4 0.8 0.110501 0.00512595
0.9 1.25 1 0.45 0.8 0.107461 0.00589307
0.9 1.25 1 0.5 0.8 0.103926 0.00656443
0.9 1.25 1 0.55 0.8 0.100026 0.0072432
0.9 1.25 1 0.6 0.8 0.0956214 0.00791125
0.9 1.25 1 0.65 0.8 0.090898 0.00865079
0.9 1.25 1 0.7 0.8 0.0855141 0.00936855
0.9 1.25 1 0.75 0.8 0.0798098 0.010313
0.9 1.25 1 0.8 0.8 0.0730904 0.0110433
0.9 1.25 1 0.85 0.8 0.0658923 0.0119272
0.9 1.25 1 0.9 0.8 0.058021 0.0125969
0.9 1.25 1 0.95 0.8 0.0493874 0.0136945
0.9 1.25 1 1 0.8 0.0396702 0.0145787
0.9 1.25 1 1.05 0.8 0.02938 0.0155562
0.9 1.25 1 1.1 0.8 0.0176442 0.0166681
0.9 1.25 1 1.15 0.8 0.00431354 0.0179421
0.9 1.25 1 1.2 0.8 -0.010296 0.0191338

1 1.25 1 0 0.8 0.115265 -nan
1 1.25 1 0.05 0.8 0.115115 0.000606214
1 1.25 1 0.1 0.8 0.114643 0.00121552
1 1.25 1 0.15 0.8 0.11384 0.00179127
1 1.25 1 0.2 0.8 0.112734 0.00242051
1 1.25 1 0.25 0.8 0.111357 0.0029987
1 1.25 1 0.3 0.8 0.109453 0.0036282
1 1.25 1 0.35 0.8 0.107398 0.00430573
1 1.25 1 0.4 0.8 0.104942 0.00488907
1 1.25 1 0.45 0.8 0.102056 0.00560436
1 1.25 1 0.5 0.8 0.0988737 0.00620667
1 1.25 1 0.55 0.8 0.0953921 0.00691742
1 1.25 1 0.6 0.8 0.0911645 0.00749525
1 1.25 1 0.65 0.8 0.0867192 0.00818049
1 1.25 1 0.7 0.8 0.0816859 0.00887607
1 1.25 1 0.75 0.8 0.07632 0.00974878
1 1.25 1 0.8 0.8 0.0700627 0.0104604
1 1.25 1 0.85 0.8 0.0636242 0.0112749
1 1.25 1 0.9 0.8 0.0562163 0.0122478
1 1.25 1 0.95 0.8 0.0479466 0.0131134
1 1.25 1 1 0.8 0.039253 0.0139944
1 1.25 1 1.05 0.8 0.029367 0.014883
1 1.25 1 1.1 0.8 0.0180274 0.0160291
1 1.25 1 1.15 0.8 0.00562582 0.0171162
1 1.25 1 1.2 0.8 -0.00885996 0.0185287

1.1 1.25 1 0 0.8 0.109474 -nan
1.1 1.25 1 0.05 0.8 0.109326 0.000571541
1.1 1.25 1 0.1 0.8 0.108892 0.00115107
1.1 1.25 1 0.15 0.8 0.108187 0.00172783
1.1 1.25 1 0.2 0.8 0.107137 0.00230281
1.1 1.25 1 0.25 0.8 0.105794 0.00284899
1.1 1.25 1 0.3 0.8 0.10414 0.00347034
1.1 1.25 1 0.35 0.8 0.102233 0.00409813
1.1 1.25 1 0.4 0.8 0.0999047 0.00472355
1.1 1.25 1 0.45 0.8 0.0972361 0.00526341
1.1 1.25 1 0.5 0.8 0.0943705 0.00588219
1.1 1.25 1 0.55 0.8 0.0909513 0.0064702
1.1 1.25 1 0.6 0.8 0.0872282 0.0070924
1.1 1.25 1 0.65 0.8 0.0830848 0.00777495
1.1 1.25 1 0.7 0.8 0.0784653 0.00843429
1.1 1.25 1 0.75 0.8 0.0733126 0.00913685
1.1 1.25 1 0.8 0.8 0.0676241 0.0099924
1.1 1.25 1 0.85 0.8 0.0617453 0.010777
1.1 1.25 1 0.9 0.8 0.0546972 0.0115504
1.1 1.25 1 0.95 0.8 0.047011 0.0124693
1.1 1.25 1 1 0.8 0.0386932 0.0134707
1.1 1.25 1 1.05 0.8 0.0291919 0.0142782
1.1 1.25 1 1.1 0.8 0.0186954 0.0154375
1.1 1.25 1 1.15 0.8 0.00694622 0.016741
1.1 1.25 1 1.2 0.8 -0.00677121 0.0176718

1.2 1.25 1 0 0.8 0.103754 3.59978e-08
1.2 1.25 1 0.05 0.8 0.103616 0.000536555
1.2 1.25 1 0.1 0.8 0.103229 0.00106457
1.2 1.25 1 0.15 0.8 0.102562 0.00161547
1.2 1.25 1 0.2 0.8 0.101612 0.00215174
1.2 1.25 1 0.25 0.8 0.10041 0.00272794
1.2 1.25 1 0.3 0.8 0.0988987 0.00325234
1.2 1.25 1 0.35 0.8 0.0971614 0.00385772
1.2 1.25 1 0.4 0.8 0.0950279 0.00439557
1.2 1.25 1 0.45 0.8 0.0926529 0.00504599
1.2 1.25 1 0.5 0.8 0.0898387 0.00550384
1.2 1.25 1 0.55 0.8 0.0867355 0.0061854
1.2 1.25 1 0.6 0.8 0.0832286 0.00676583
1.2 1.25 1 0.65 0.8 0.0796319 0.00733494
1.2 1.25 1 0.7 0.8 0.075282 0.00799553
1.2 1.25 1 0.75 0.8 0.0706882 0.00875872
1.2 1.25 1 0.8 0.8 0.0655371 0.0093893
1.2 1.25 1 0.85 0.8 0.0597171 0.0101527
1.2 1.25 1 0.9 0.8 0.0531682 0.0109314
1.2 1.25 1 0.95 0.8 0.0462855 0.0117213
1.2 1.25 1 1 0.8 0.0383798 0.0126027
1.2 1.25 1 1.05 0.8 0.0296043 0.0137113
1.2 1.25 1 1.1 0.8 0.0199411 0.0146042
1.2 1.25 1 1.15 0.8 0.00866922 0.0154487
1.2 1.25 1 1.2 0.8 -0.00428119 0.0171646

1.3 1.25 1 0 0.8 0.0990592 -nan
1.3 1.25 1 0.05 0.8 0.0989356 0.000509337
1.3 1.25 1 0.1 0.8 0.0985799 0.00101927
1.3 1.25 1 0.15 0.8 0.0979693 0.00154374
1.3 1.25 1 0.2 0.8 0.0970795 0.00207316
1.3 1.25 1 0.25 0.8 0.095935 0.00259148
1.3 1.25 1 0.3 0.8 0.0945963 0.003113
1.3 1.25 1 0.35 0.8 0.0930116 0.00364233
1.3 1.25 1 0.4 0.8 0.091011 0.00422453
1.3 1.25 1 0.45 0.8 0.0887908 0.00470047
1.3 1.25 1 0.5 0.8 0.0862218 0.00533241
1.3 1.25 1 0.55 0.8 0.0833599 0.00590621
1.3 1.25 1 0.6 0.8 0.0801671 0.00645436
1.3 1.25 1 0.65 0.8 0.0765871 0.00714644
1.3 1.25 1 0.7 0.8 0.0728863 0.00776397
1.3 1.25 1 0.75 0.8 0.0683796 0.0083916
1.3 1.25 1 0.8 0.8 0.0636025 0.00900019
1.3 1.25 1 0.85 0.8 0.0580342 0.00974273
1.3 1.25 1 0.9 0.8 0.0521665 0.0105891
1.3 1.25 1 0.95 0.8 0.0457684 0.0112246
1.3 1.25 1 1 0.8 0.0384496 0.0122327
1.3 1.25 1 1.05 0.8 0.0303677 0.0130934
1.3 1.25 1 1.1 0.8 0.0209375 0.0140008
1.3 1.25 1 1.15 0.8 0.0105475 0.0151888
1.3 1.25 1 1.2 0.8 -0.00183385 0.0165014

1.4 1.25 1 0 0.8 0.094778 6.11702e-08
1.4 1.25 1 0.05 0.8 0.0946618 0.000487283
1.4 1.25 1 0.1 0.8 0.0943154 0.00098027
1.4 1.25 1 0.15 0.8 0.0937484 0.00147052
1.4 1.25 1 0.2 0.8 0.0929703 0.00195683
1.4 1.25 1 0.25 0.8 0.0918934 0.00248459
1.4 1.25 1 0.3 0.8 0.0905749 0.00298227
1.4 1.25 1 0.35 0.8 0.0890308 0.00348924
1.4 1.25 1 0.4 0.8 0.0872512 0.00398542
1.4 1.25 1 0.45 0.8 0.0852894 0.00454714
1.4 1.25 1 0.5 0.8 0.0829883 0.00507388
1.4 1.25 1 0.55 0.8 0.0802272 0.00557465
1.4 1.25 1 0.6 0.8 0.0773033 0.00620085
1.4 1.25 1 0.65 0.8 0.0739878 0.00672909
1.4 1.25 1 0.7 0.8 0.070401 0.0074148
1.4 1.25 1 0.75 0.8 0.0664077 0.00799517
1.4 1.25 1 0.8 0.8 0.0619758 0.00862677
1.4 1.25 1 0.85 0.8 0.0569239 0.00924603
1.4 1.25 1 0.9 0.8 0.0512395 0.0100811
1.4 1.25 1 0.95 0.8 0.0453693 0.0106837
1.4 1.25 1 1 0.8 0.0384776 0.0117482
1.4 1.25 1 1.05 0.8 0.0308724 0.0127151
1.4 1.25 1 1.1 0.8 0.0222464 0.0134563
1.4 1.25 1 1.15 0.8 0.012358 0.0147088
1.4 1.25 1 1.2 0.8 0.00020316 0.0159578

1.5 1.25 1 0 0.8 0.0908575 6.53653e-08
1.5 1.25 1 0.05 0.8 0.090744 0.000466612
1.5 1.25 1 0.1 0.8 0.0904193 0.00093787
1.5 1.25 1 0.15 0.8 0.0899071 0.00141043
1.5 1.25 1 0.2 0.8 0.0891719 0.0018928
1.5 1.25 1 0.25 0.8 0.0881939 0.00234111
1.5 1.25 1 0.3 0.8 0.087022 0.00285322
1.5 1.25 1 0.35 0.8 0.0855854 0.00334641
1.5 1.25 1 0.4 0.8 0.0839775 0.00380062
1.5 1.25 1 0.45 0.8 0.0820668 0.00433698
1.5 1.25 1 0.5 0.8 0.0798477 0.00482961
1.5 1.25 1 0.55 0.8 0.0773597 0.00539001
1.5 1.25 1 0.6 0.8 0.0747279 0.00591087
1.5 1.25 1 0.65 0.8 0.0716105 0.00644333
1.5 1.25 1 0.7 0.8 0.0682632 0.00709004
1.5 1.25 1 0.75 0.8 0.0644279 0.00770965
1.5 1.25 1 0.8 0.8 0.0601487 0.008306
1.5 1.25 1 0.85 0.8 0.0555833 0.00891292
1.5 1.25 1 0.9 0.8 0.0505033 0.00951331
1.5 1.25 1 0.95 0.8 0.0449544 0.0104647
1.5 1.25 1 1 0.8 0.0385276 0.0111987
1.5 1.25 1 1.05 0.8 0.0313773 0.0119716
1.5 1.25 1 1.1 0.8 0.0230797 0.0130913
1.5 1.25 1 1.15 0.8 0.0137956 0.0141916
1.5 1.25 1 1.2 0.8 0.00250981 0.0151492

1.6 1.25 1 0 0.8 0.0872534 5.1121e-08
1.6 1.25 1 0.05 0.8 0.0871544 0.000447305
1.6 1.25 1 0.1 0.8 0.0868747 0.00091
1.6 1.25 1 0.15 0.8 0.0863503 0.00137072
1.6 1.25 1 0.2 0.8 0.0856886 0.00179769
1.6 1.25 1 0.25 0.8 0.0847562 0.00226306
1.6 1.25 1 0.3 0.8 0.0837381 0.00274343
1.6 1.25 1 0.35 0.8 0.0824141 0.003187
1.6 1.25 1 0.4 0.8 0.0808078 0.00366213
1.6 1.25 1 0.45 0.8 0.0790159 0.00413216
1.6 1.25 1 0.5 0.8 0.0770353 0.00470193
1.6 1.25 1 0.55 0.8 0.0746978 0.00512788
1.6 1.25 1 0.6 0.8 0.0722243 0.00566863
1.6 1.25 1 0.65 0.8 0.0693946 0.00619037
1.6 1.25 1 0.7 0.8 0.0662152 0.0068533
1.6 1.25 1 0.75 0.8 0.0626175 0.00732157
1.6 1.25 1 0.8 0.8 0.0589195 0.00800654
1.6 1.25 1 0.85 0.8 0.0543816 0.0086459
1.6 1.25 1 0.9 0.8 0.0497501 0.00924361
1.6 1.25 1 0.95 0.8 0.0443713 0.00993049
1.6 1.25 1 1 0.8 0.0383877 0.0107572
1.6 1.25 1 1.05 0.8 0.0317091 0.0115254
1.6 1.25 1 1.1 0.8 0.024333 0.0124498
1.6 1.25 1 1.15 0.8 0.0150291 0.0135658
1.6 1.25 1 1.2 0.8 0.00484417 0.0147971

1.7 1.25 1 0 0.8 0.0839283 -nan
1.7 1.25 1 0.05 0.8 0.0838402 0.000431046
1.7 1.25 1 0.1 0.8 0.0835522 0.000877082
1.7 1.25 1 0.15 0.8 0.083116 0.00129292
1.7 1.25 1 0.2 0.8 0.0824421 0.00175211
1.7 1.25 1 0.25 0.8 0.0816295 0.00218386
1.7 1.25 1 0.3 0.8 0.0806168 0.00262737
1.7 1.25 1 0.35 0.8 0.0794114 0.00306868
1.7 1.25 1 0.4 0.8 0.0778783 0.00356492
1.7 1.25 1 0.45 0.8 0.0762463 0.00402107
1.7 1.25 1 0.5 0.8 0.0744476 0.00446372
1.7 1.25 1 0.55 0.8 0.0722919 0.00502174
1.7 1.25 1 0.6 0.8 0.0699801 0.00550634
1.7 1.25 1 0.65 0.8 0.0673018 0.0060025
1.7 1.25 1 0.7 0.8 0.0643766 0.00655785
1.7 1.25 1 0.75 0.8 0.0609533 0.00706156
1.7 1.25 1 0.8 0.8 0.0574173 0.00765329
1.7 1.25 1 0.85 0.8 0.0535006 0.00834389
1.7 1.25 1 0.9 0.8 0.0488429 0.00894223
1.7 1.25 1 0.95 0.8 0.0440296 0.00957697
1.7 1.25 1 1 0.8 0.0383477 0.0104186
1.7 1.25 1 1.05 0.8 0.0323082 0.0109759
1.7 1.25 1 1.1 0.8 0.0252242 0.0120708
1.7 1.25 1 1.15 0.8 0.0166203 0.0128342
1.7 1.25 1 1.2 0.8 0.00654243 0.0143255

1.8 1.25 1 0 0.8 0.0808508 -nan
1.8 1.25 1 0.05 0.8 0.0807595 0.000410811
1.8 1.25 1 0.1 0.8 0.080522 0.00083428
1.8 1.25 1 0.15 0.8 0.0800874 0.00125943
1.8 1.25 1 0.2 0.8 0.0794759 0.00167018
1.8 1.25 1 0.25 0.8 0.0787263 0.00211171
1.8 1.25 1 0.3 0.8 0.0777631 0.00255248
1.8 1.25 1 0.35 0.8 0.0766591 0.00296629
1.8 1.25 1 0.4 0.8 0.0752647 0.00337271
1.8 1.25 1 0.45 0.8 0.0737349 0.00381365
1.8 1.25 1 0.5 0.8 0.0719764 0.00430791
1.8 1.25 1 0.55 0.8 0.0700776 0.00479041
1.8 1.25 1 0.6 0.8 0.0676743 0.00526833
1.8 1.25 1 0.65 0.8 0.0653442 0.0057875
1.8 1.25 1 0.7 0.8 0.0626359 0.00629719
1.8 1.25 1 0.75 0.8 0.0594503 0.00672818
1.8 1.25 1 0.8 0.8 0.0562234 0.00744553
1.8 1.25 1 0.85 0.8 0.0524847 0.00799481
1.8 1.25 1 0.9 0.8 0.0482971 0.00867973
1.8 1.25 1 0.95 0.8 0.0435898 0.00910363
1.8 1.25 1 1 0.8 0.0383795 0.0100373
1.8 1.25 1 1.05 0.8 0.0323386 0.010751
1.8 1.25 1 1.1 0.8 0.0256494 0.0117165
1.8 1.25 1 1.15 0.8 0.0177642 0.0124466
1.8 1.25 1 1.2 0.8 0.00857921 0.0137849

1.9 1.25 1 0 0.8 0.0779938 4.1263e-08
1.9 1.25 1 0.05 0.8 0.0779117 0.00040133
1.9 1.25 1 0.1 0.8 0.0776889 0.000804351
1.9 1.25 1 0.15 0.8 0.0772648 0.0012006
