1.6  0.2 0.170887 0.0636847
1.6  0.3 0.156144 0.0750383
1.6  0.4 0.141294 0.0828985
1.6  0.5 0.126687 0.0883612
1.6  0.6 0.112256 0.0914122
1.6  0.7 0.0983267 0.092798
1.6  0.8 0.0847823 0.092159
1.6  0.9 0.072635 0.0904788
1.6  1 0.0609719 0.0873524
1.6  1.1 0.0501588 0.0832298
1.6  1.2 0.0399058 0.0771162
1.6  1.3 0.0302725 0.0700046
1.6  1.4 0.0220719 0.061639
1.6  1.5 0.0148205 0.0523106
1.6  1.6 0.00931935 0.0422264
1.6  1.7 0.00530337 0.0325042
1.6  1.8 0.0029613 0.0246224
1.6  1.9 0.00144481 0.0173724
1.6  2 0.000805863 0.0130341
1.6  2.1 0.000388768 0.0090776
1.6  2.2 0.000206093 0.00679846
1.6  2.3 0.000157001 0.00640738
1.6  2.4 0.000101785 0.00484681
1.6  2.5 6.82956e-05 0.00408694
1.6  2.6 2.50457e-05 0.00236397
1.6  2.7 9.3566e-06 0.00145898
1.6  2.8 1.39138e-05 0.00203575
1.6  2.9 1.8722e-05 0.00189198
1.6  3 5.75367e-06 0.00120452
1.6  3.1 8.47618e-06 0.00142867
1.6  3.2 2.15819e-08 1.46377e-05
1.6  3.3 8.94605e-07 0.000242202
1.6  3.4 1.16788e-05 0.00172297
1.6  3.5 8.42057e-07 0.000454463
1.6  3.6 2.8224e-10 1.1207e-07
1.6  3.7 6.15772e-06 0.00147283
1.6  3.8 1.06487e-05 0.00190035
1.6  3.9 3.8717e-18 1.12608e-15
1.6  4 7.98329e-15 2.40025e-12
1.6  4.1 5.7436e-09 3.18453e-06
1.6  4.2 3.02536e-21 1.36206e-18
1.6  4.3 2.71329e-15 1.29697e-12
1.6  4.4 4.23188e-17 1.80884e-14
1.6  4.5 5.12098e-12 3.14706e-09
1.6  4.6 2.41941e-13 1.32886e-10
1.6  4.7 3.27993e-09 1.22198e-06
1.6  4.8 2.94317e-14 1.17019e-11
1.6  4.9 2.44844e-25 8.89098e-23
1.6  5 8.80302e-11 4.71425e-08

1.8  0.1 0.186194 0.0454757
1.8  0.2 0.172473 0.062234
1.8  0.3 0.158498 0.0736731
1.8  0.4 0.144965 0.0815242
1.8  0.5 0.130838 0.0872042
1.8  0.6 0.116782 0.0904958
1.8  0.7 0.10383 0.0923606
1.8  0.8 0.0903714 0.0924843
1.8  0.9 0.0786208 0.0914427
1.8  1 0.066892 0.0890137
1.8  1.1 0.0553973 0.0851667
1.8  1.2 0.0444149 0.0794045
1.8  1.3 0.0365402 0.0747825
1.8  1.4 0.0272032 0.0668063
1.8  1.5 0.0187392 0.0572808
1.8  1.6 0.0116825 0.0460805
1.8  1.7 0.00847542 0.0402948
1.8  1.8 0.00451577 0.0302929
1.8  1.9 0.00247178 0.0225213
1.8  2 0.00123821 0.0161074
1.8  2.1 0.000575206 0.0110091
1.8  2.2 0.000441955 0.0098427
1.8  2.3 0.000218405 0.00686991
1.8  2.4 4.30942e-05 0.00291375
1.8  2.5 3.2039e-05 0.00252196
1.8  2.6 3.90439e-05 0.00285521
1.8  2.7 2.24687e-05 0.00239452
1.8  2.8 2.69089e-05 0.00269702
1.8  2.9 9.46818e-06 0.00136231
1.8  3 1.66151e-05 0.0018961
1.8  3.1 1.24233e-05 0.00175879
1.8  3.2 9.04154e-08 3.79849e-05
1.8  3.3 8.60974e-06 0.00153992
1.8  3.4 1.609e-06 0.000492702
1.8  3.5 5.183e-06 0.00115972
1.8  3.6 5.26271e-08 2.82942e-05
1.8  3.7 3.67676e-17 1.86922e-14
1.8  3.8 9.36339e-15 3.89218e-12
1.8  3.9 1.46136e-14 6.47249e-12
1.8  4 1.90139e-08 1.24226e-05
1.8  4.1 2.75626e-13 1.4419e-10
1.8  4.2 7.86687e-09 5.10182e-06
1.8  4.3 1.16621e-13 4.07366e-11
1.8  4.4 1.62341e-07 6.32521e-05
1.8  4.5 2.43926e-13 1.62603e-10
1.8  4.6 8.49866e-10 6.88888e-07
1.8  4.7 2.75864e-24 7.37156e-22
1.8  4.8 2.15193e-23 1.12793e-20
1.8  4.9 1.07859e-21 4.5614e-19
1.8  5 7.86676e-22 3.98204e-19

2  0.1 0.186834 0.0446575
2  0.2 0.173641 0.061122
2  0.3 0.160475 0.0723515
2  0.4 0.147283 0.0804541
2  0.5 0.134254 0.0860607
2  0.6 0.121197 0.0896162
2  0.7 0.108441 0.0917383
2  0.8 0.0966427 0.0929789
2  0.9 0.0839551 0.0916791
2  1 0.072373 0.0900408
2  1.1 0.0617159 0.0869895
2  1.2 0.051936 0.0831773
2  1.3 0.042135 0.0778263
2  1.4 0.0331053 0.0716973
2  1.5 0.024363 0.0635543
2  1.6 0.0172394 0.054768
2  1.7 0.0106957 0.0441932
2  1.8 0.0067822 0.0360955
2  1.9 0.00365786 0.0268346
2  2 0.00208496 0.0206463
2  2.1 0.000986028 0.0141123
2  2.2 0.000544402 0.0109645
2  2.3 0.000300411 0.00800146
2  2.4 0.000115983 0.00498699
2  2.5 8.84535e-05 0.00421992
2  2.6 2.25181e-05 0.00232161
2  2.7 2.17975e-05 0.00245639
2  2.8 1.34633e-05 0.00179721
2  2.9 9.92439e-06 0.00148893
2  3 6.53369e-06 0.00120168
2  3.1 2.83604e-10 7.01248e-08
2  3.2 4.57186e-06 0.000951184
2  3.3 6.377e-06 0.00108822
2  3.4 2.70617e-08 9.63604e-06
2  3.5 7.053e-06 0.00145768
2  3.6 1.03007e-12 4.21012e-10
2  3.7 6.58779e-17 1.78646e-14
2  3.8 9.09395e-11 2.52647e-08
2  3.9 1.15558e-13 6.598e-11
2  4 1.8346e-14 8.39487e-12
2  4.1 5.37468e-17 1.65454e-14
2  4.2 1.90063e-15 6.79823e-13
2  4.3 5.03305e-18 2.32498e-15
2  4.4 9.01031e-08 4.16681e-05
2  4.5 3.05189e-17 1.46397e-14
2  4.6 4.77322e-16 1.55135e-13
2  4.7 5.46425e-23 1.70271e-20
2  4.8 2.15076e-20 1.16764e-17
2  4.9 6.89756e-22 4.50999e-19
2  5 1.61491e-23 4.83997e-21

2.2  0.1 0.187233 0.0438745
2.2  0.2 0.174549 0.0601525
2.2  0.3 0.161705 0.0711594
2.2  0.4 0.149603 0.0790301
2.2  0.5 0.136969 0.0848621
2.2  0.6 0.125186 0.0889593
2.2  0.7 0.112456 0.0913703
